zip,year,class,count
10075,2012-01-01T00:00:00Z,B,111
10075,2012-01-01T00:00:00Z,C,43
10128,2012-01-01T00:00:00Z,A,128
10128,2012-01-01T00:00:00Z,B,401
10128,2012-01-01T00:00:00Z,C,130
10129,2012-01-01T00:00:00Z,B,1
10280,2012-01-01T00:00:00Z,A,2
10280,2012-01-01T00:00:00Z,B,9
10280,2012-01-01T00:00:00Z,C,2
10301,2012-01-01T00:00:00Z,A,204
10301,2012-01-01T00:00:00Z,B,1198
10301,2012-01-01T00:00:00Z,C,288
10302,2012-01-01T00:00:00Z,A,94
10302,2012-01-01T00:00:00Z,B,399
10302,2012-01-01T00:00:00Z,C,82
10303,2012-01-01T00:00:00Z,A,124
10303,2012-01-01T00:00:00Z,B,557
10303,2012-01-01T00:00:00Z,C,93
10304,2012-01-01T00:00:00Z,A,178
10304,2012-01-01T00:00:00Z,B,961
10304,2012-01-01T00:00:00Z,C,217
10305,2012-01-01T00:00:00Z,A,73
10305,2012-01-01T00:00:00Z,B,213
10305,2012-01-01T00:00:00Z,C,49
10306,2012-01-01T00:00:00Z,A,28
10306,2012-01-01T00:00:00Z,B,168
10306,2012-01-01T00:00:00Z,C,53
10307,2012-01-01T00:00:00Z,A,6
10307,2012-01-01T00:00:00Z,B,38
10307,2012-01-01T00:00:00Z,C,5
10308,2012-01-01T00:00:00Z,A,4
10308,2012-01-01T00:00:00Z,B,32
10308,2012-01-01T00:00:00Z,C,7
10309,2012-01-01T00:00:00Z,A,3
10309,2012-01-01T00:00:00Z,B,41
10309,2012-01-01T00:00:00Z,C,5
10310,2012-01-01T00:00:00Z,A,50
10310,2012-01-01T00:00:00Z,B,255
10310,2012-01-01T00:00:00Z,C,89
10312,2012-01-01T00:00:00Z,A,8
10312,2012-01-01T00:00:00Z,B,55
10312,2012-01-01T00:00:00Z,C,9
10314,2012-01-01T00:00:00Z,A,36
10314,2012-01-01T00:00:00Z,B,158
10314,2012-01-01T00:00:00Z,C,35
10451,2012-01-01T00:00:00Z,A,481
10451,2012-01-01T00:00:00Z,B,1363
10451,2012-01-01T00:00:00Z,C,386
10452,2012-01-01T00:00:00Z,A,1840
10452,2012-01-01T00:00:00Z,B,5144
10452,2012-01-01T00:00:00Z,C,1393
10453,2012-01-01T00:00:00Z,A,1656
10453,2012-01-01T00:00:00Z,B,4110
10453,2012-01-01T00:00:00Z,C,1174
10454,2012-01-01T00:00:00Z,A,424
10454,2012-01-01T00:00:00Z,B,1320
10454,2012-01-01T00:00:00Z,C,384
10455,2012-01-01T00:00:00Z,A,397
10455,2012-01-01T00:00:00Z,B,1284
10455,2012-01-01T00:00:00Z,C,564
10456,2012-01-01T00:00:00Z,A,1836
10456,2012-01-01T00:00:00Z,B,5112
10456,2012-01-01T00:00:00Z,C,1560
10457,2012-01-01T00:00:00Z,A,1782
10457,2012-01-01T00:00:00Z,B,5039
10457,2012-01-01T00:00:00Z,C,1418
10458,2012-01-01T00:00:00Z,A,1756
10458,2012-01-01T00:00:00Z,B,4998
10458,2012-01-01T00:00:00Z,C,1505
10459,2012-01-01T00:00:00Z,A,832
10459,2012-01-01T00:00:00Z,B,2289
10459,2012-01-01T00:00:00Z,C,799
10460,2012-01-01T00:00:00Z,A,1227
10460,2012-01-01T00:00:00Z,B,3392
10460,2012-01-01T00:00:00Z,C,948
10461,2012-01-01T00:00:00Z,A,154
10461,2012-01-01T00:00:00Z,B,558
10461,2012-01-01T00:00:00Z,C,159
10462,2012-01-01T00:00:00Z,A,526
10462,2012-01-01T00:00:00Z,B,1432
10462,2012-01-01T00:00:00Z,C,368
10463,2012-01-01T00:00:00Z,A,497
10463,2012-01-01T00:00:00Z,B,1377
10463,2012-01-01T00:00:00Z,C,369
10464,2012-01-01T00:00:00Z,A,11
10464,2012-01-01T00:00:00Z,B,35
10464,2012-01-01T00:00:00Z,C,17
10465,2012-01-01T00:00:00Z,A,39
10465,2012-01-01T00:00:00Z,B,142
10465,2012-01-01T00:00:00Z,C,56
10466,2012-01-01T00:00:00Z,A,545
10466,2012-01-01T00:00:00Z,B,1532
10466,2012-01-01T00:00:00Z,C,516
10467,2012-01-01T00:00:00Z,A,1874
10467,2012-01-01T00:00:00Z,B,5714
10467,2012-01-01T00:00:00Z,C,1431
10468,2012-01-01T00:00:00Z,A,1585
10468,2012-01-01T00:00:00Z,B,3887
10468,2012-01-01T00:00:00Z,C,1297
10469,2012-01-01T00:00:00Z,A,287
10469,2012-01-01T00:00:00Z,B,845
10469,2012-01-01T00:00:00Z,C,250
10470,2012-01-01T00:00:00Z,A,105
10470,2012-01-01T00:00:00Z,B,345
10470,2012-01-01T00:00:00Z,C,98
10471,2012-01-01T00:00:00Z,A,20
10471,2012-01-01T00:00:00Z,B,75
10471,2012-01-01T00:00:00Z,C,10
10472,2012-01-01T00:00:00Z,A,1157
10472,2012-01-01T00:00:00Z,B,3854
10472,2012-01-01T00:00:00Z,C,1079
10473,2012-01-01T00:00:00Z,A,240
10473,2012-01-01T00:00:00Z,B,946
10473,2012-01-01T00:00:00Z,C,164
10474,2012-01-01T00:00:00Z,A,237
10474,2012-01-01T00:00:00Z,B,812
10474,2012-01-01T00:00:00Z,C,238
10475,2012-01-01T00:00:00Z,A,38
10475,2012-01-01T00:00:00Z,B,95
10475,2012-01-01T00:00:00Z,C,13
11001,2012-01-01T00:00:00Z,B,26
11001,2012-01-01T00:00:00Z,C,3
11004,2012-01-01T00:00:00Z,A,1
11004,2012-01-01T00:00:00Z,B,4
11004,2012-01-01T00:00:00Z,C,1
11101,2012-01-01T00:00:00Z,A,104
11101,2012-01-01T00:00:00Z,B,351
11101,2012-01-01T00:00:00Z,C,122
11102,2012-01-01T00:00:00Z,A,93
11102,2012-01-01T00:00:00Z,B,295
11102,2012-01-01T00:00:00Z,C,59
11103,2012-01-01T00:00:00Z,A,133
11103,2012-01-01T00:00:00Z,B,469
11103,2012-01-01T00:00:00Z,C,143
11104,2012-01-01T00:00:00Z,A,74
11104,2012-01-01T00:00:00Z,B,478
11104,2012-01-01T00:00:00Z,C,87
11105,2012-01-01T00:00:00Z,A,62
11105,2012-01-01T00:00:00Z,B,280
11105,2012-01-01T00:00:00Z,C,59
11106,2012-01-01T00:00:00Z,A,90
11106,2012-01-01T00:00:00Z,B,373
11106,2012-01-01T00:00:00Z,C,88
11109,2012-01-01T00:00:00Z,B,4
11201,2012-01-01T00:00:00Z,A,99
11201,2012-01-01T00:00:00Z,B,270
11201,2012-01-01T00:00:00Z,C,84
11203,2012-01-01T00:00:00Z,A,579
11203,2012-01-01T00:00:00Z,B,2583
11203,2012-01-01T00:00:00Z,C,882
11204,2012-01-01T00:00:00Z,A,245
11204,2012-01-01T00:00:00Z,B,611
11204,2012-01-01T00:00:00Z,C,157
11205,2012-01-01T00:00:00Z,A,156
11205,2012-01-01T00:00:00Z,B,594
11205,2012-01-01T00:00:00Z,C,143
11206,2012-01-01T00:00:00Z,A,467
11206,2012-01-01T00:00:00Z,B,1581
11206,2012-01-01T00:00:00Z,C,525
11207,2012-01-01T00:00:00Z,A,1000
11207,2012-01-01T00:00:00Z,B,4549
11207,2012-01-01T00:00:00Z,C,1649
11208,2012-01-01T00:00:00Z,A,639
11208,2012-01-01T00:00:00Z,B,3071
11208,2012-01-01T00:00:00Z,C,1414
11209,2012-01-01T00:00:00Z,A,230
11209,2012-01-01T00:00:00Z,B,596
11209,2012-01-01T00:00:00Z,C,177
11210,2012-01-01T00:00:00Z,A,449
11210,2012-01-01T00:00:00Z,B,1451
11210,2012-01-01T00:00:00Z,C,486
11211,2012-01-01T00:00:00Z,A,335
11211,2012-01-01T00:00:00Z,B,937
11211,2012-01-01T00:00:00Z,C,210
11212,2012-01-01T00:00:00Z,A,832
11212,2012-01-01T00:00:00Z,B,3221
11212,2012-01-01T00:00:00Z,C,1041
11213,2012-01-01T00:00:00Z,A,1284
11213,2012-01-01T00:00:00Z,B,4025
11213,2012-01-01T00:00:00Z,C,1303
11214,2012-01-01T00:00:00Z,A,293
11214,2012-01-01T00:00:00Z,B,1015
11214,2012-01-01T00:00:00Z,C,235
11215,2012-01-01T00:00:00Z,A,213
11215,2012-01-01T00:00:00Z,B,573
11215,2012-01-01T00:00:00Z,C,231
11216,2012-01-01T00:00:00Z,A,1162
11216,2012-01-01T00:00:00Z,B,3567
11216,2012-01-01T00:00:00Z,C,1193
11217,2012-01-01T00:00:00Z,A,152
11217,2012-01-01T00:00:00Z,B,389
11217,2012-01-01T00:00:00Z,C,87
11218,2012-01-01T00:00:00Z,A,515
11218,2012-01-01T00:00:00Z,B,1365
11218,2012-01-01T00:00:00Z,C,529
11219,2012-01-01T00:00:00Z,A,393
11219,2012-01-01T00:00:00Z,B,948
11219,2012-01-01T00:00:00Z,C,334
11220,2012-01-01T00:00:00Z,A,791
11220,2012-01-01T00:00:00Z,B,1951
11220,2012-01-01T00:00:00Z,C,658
11221,2012-01-01T00:00:00Z,A,1056
11221,2012-01-01T00:00:00Z,B,4055
11221,2012-01-01T00:00:00Z,C,1568
11222,2012-01-01T00:00:00Z,A,163
11222,2012-01-01T00:00:00Z,B,674
11222,2012-01-01T00:00:00Z,C,223
11223,2012-01-01T00:00:00Z,A,150
11223,2012-01-01T00:00:00Z,B,541
11223,2012-01-01T00:00:00Z,C,156
11224,2012-01-01T00:00:00Z,A,122
11224,2012-01-01T00:00:00Z,B,601
11224,2012-01-01T00:00:00Z,C,578
11225,2012-01-01T00:00:00Z,A,1174
11225,2012-01-01T00:00:00Z,B,3334
11225,2012-01-01T00:00:00Z,C,850
11226,2012-01-01T00:00:00Z,A,2145
11226,2012-01-01T00:00:00Z,B,6687
11226,2012-01-01T00:00:00Z,C,1908
11228,2012-01-01T00:00:00Z,A,64
11228,2012-01-01T00:00:00Z,B,160
11228,2012-01-01T00:00:00Z,C,47
11229,2012-01-01T00:00:00Z,A,281
11229,2012-01-01T00:00:00Z,B,868
11229,2012-01-01T00:00:00Z,C,152
11230,2012-01-01T00:00:00Z,A,741
11230,2012-01-01T00:00:00Z,B,2056
11230,2012-01-01T00:00:00Z,C,561
11231,2012-01-01T00:00:00Z,A,75
11231,2012-01-01T00:00:00Z,B,278
11231,2012-01-01T00:00:00Z,C,203
11232,2012-01-01T00:00:00Z,A,218
11232,2012-01-01T00:00:00Z,B,664
11232,2012-01-01T00:00:00Z,C,206
11233,2012-01-01T00:00:00Z,A,1171
11233,2012-01-01T00:00:00Z,B,4594
11233,2012-01-01T00:00:00Z,C,1948
11234,2012-01-01T00:00:00Z,A,87
11234,2012-01-01T00:00:00Z,B,408
11234,2012-01-01T00:00:00Z,C,105
11235,2012-01-01T00:00:00Z,A,276
11235,2012-01-01T00:00:00Z,B,1222
11235,2012-01-01T00:00:00Z,C,848
11236,2012-01-01T00:00:00Z,A,127
11236,2012-01-01T00:00:00Z,B,887
11236,2012-01-01T00:00:00Z,C,374
11237,2012-01-01T00:00:00Z,A,995
11237,2012-01-01T00:00:00Z,B,3082
11237,2012-01-01T00:00:00Z,C,937
11238,2012-01-01T00:00:00Z,A,565
11238,2012-01-01T00:00:00Z,B,1754
11238,2012-01-01T00:00:00Z,C,650
11239,2012-01-01T00:00:00Z,A,5
11239,2012-01-01T00:00:00Z,B,41
11239,2012-01-01T00:00:00Z,C,12
11249,2012-01-01T00:00:00Z,A,54
11249,2012-01-01T00:00:00Z,B,145
11249,2012-01-01T00:00:00Z,C,60
11354,2012-01-01T00:00:00Z,A,52
11354,2012-01-01T00:00:00Z,B,360
11354,2012-01-01T00:00:00Z,C,52
11355,2012-01-01T00:00:00Z,A,127
11355,2012-01-01T00:00:00Z,B,646
11355,2012-01-01T00:00:00Z,C,156
11356,2012-01-01T00:00:00Z,A,14
11356,2012-01-01T00:00:00Z,B,108
11356,2012-01-01T00:00:00Z,C,24
11357,2012-01-01T00:00:00Z,A,6
11357,2012-01-01T00:00:00Z,B,31
11357,2012-01-01T00:00:00Z,C,1
11358,2012-01-01T00:00:00Z,A,29
11358,2012-01-01T00:00:00Z,B,129
11358,2012-01-01T00:00:00Z,C,15
11360,2012-01-01T00:00:00Z,B,25
11360,2012-01-01T00:00:00Z,C,1
11361,2012-01-01T00:00:00Z,A,6
11361,2012-01-01T00:00:00Z,B,57
11361,2012-01-01T00:00:00Z,C,11
11362,2012-01-01T00:00:00Z,A,13
11362,2012-01-01T00:00:00Z,B,38
11362,2012-01-01T00:00:00Z,C,6
11363,2012-01-01T00:00:00Z,B,45
11363,2012-01-01T00:00:00Z,C,2
11364,2012-01-01T00:00:00Z,A,17
11364,2012-01-01T00:00:00Z,B,51
11364,2012-01-01T00:00:00Z,C,5
11365,2012-01-01T00:00:00Z,A,7
11365,2012-01-01T00:00:00Z,B,38
11365,2012-01-01T00:00:00Z,C,18
11366,2012-01-01T00:00:00Z,A,8
11366,2012-01-01T00:00:00Z,B,24
11366,2012-01-01T00:00:00Z,C,5
11367,2012-01-01T00:00:00Z,A,136
11367,2012-01-01T00:00:00Z,B,503
11367,2012-01-01T00:00:00Z,C,113
11368,2012-01-01T00:00:00Z,A,274
11368,2012-01-01T00:00:00Z,B,1035
11368,2012-01-01T00:00:00Z,C,287
11369,2012-01-01T00:00:00Z,A,94
11369,2012-01-01T00:00:00Z,B,401
11369,2012-01-01T00:00:00Z,C,131
11370,2012-01-01T00:00:00Z,A,40
11370,2012-01-01T00:00:00Z,B,150
11370,2012-01-01T00:00:00Z,C,41
11372,2012-01-01T00:00:00Z,A,274
11372,2012-01-01T00:00:00Z,B,917
11372,2012-01-01T00:00:00Z,C,215
11373,2012-01-01T00:00:00Z,A,240
11373,2012-01-01T00:00:00Z,B,887
11373,2012-01-01T00:00:00Z,C,240
11374,2012-01-01T00:00:00Z,A,67
11374,2012-01-01T00:00:00Z,B,244
11374,2012-01-01T00:00:00Z,C,45
11375,2012-01-01T00:00:00Z,A,86
11375,2012-01-01T00:00:00Z,B,393
11375,2012-01-01T00:00:00Z,C,71
11377,2012-01-01T00:00:00Z,A,168
11377,2012-01-01T00:00:00Z,B,632
11377,2012-01-01T00:00:00Z,C,139
11378,2012-01-01T00:00:00Z,A,26
11378,2012-01-01T00:00:00Z,B,92
11378,2012-01-01T00:00:00Z,C,40
11379,2012-01-01T00:00:00Z,A,38
11379,2012-01-01T00:00:00Z,B,160
11379,2012-01-01T00:00:00Z,C,46
11385,2012-01-01T00:00:00Z,A,441
11385,2012-01-01T00:00:00Z,B,1649
11385,2012-01-01T00:00:00Z,C,434
11411,2012-01-01T00:00:00Z,A,17
11411,2012-01-01T00:00:00Z,B,82
11411,2012-01-01T00:00:00Z,C,24
11412,2012-01-01T00:00:00Z,A,63
11412,2012-01-01T00:00:00Z,B,464
11412,2012-01-01T00:00:00Z,C,92
11413,2012-01-01T00:00:00Z,A,40
11413,2012-01-01T00:00:00Z,B,326
11413,2012-01-01T00:00:00Z,C,97
11414,2012-01-01T00:00:00Z,A,15
11414,2012-01-01T00:00:00Z,B,122
11414,2012-01-01T00:00:00Z,C,69
11415,2012-01-01T00:00:00Z,A,104
11415,2012-01-01T00:00:00Z,B,316
11415,2012-01-01T00:00:00Z,C,70
11416,2012-01-01T00:00:00Z,A,57
11416,2012-01-01T00:00:00Z,B,292
11416,2012-01-01T00:00:00Z,C,74
11417,2012-01-01T00:00:00Z,A,36
11417,2012-01-01T00:00:00Z,B,204
11417,2012-01-01T00:00:00Z,C,45
11418,2012-01-01T00:00:00Z,A,99
11418,2012-01-01T00:00:00Z,B,422
11418,2012-01-01T00:00:00Z,C,93
11419,2012-01-01T00:00:00Z,A,71
11419,2012-01-01T00:00:00Z,B,346
11419,2012-01-01T00:00:00Z,C,101
11420,2012-01-01T00:00:00Z,A,28
11420,2012-01-01T00:00:00Z,B,230
11420,2012-01-01T00:00:00Z,C,83
11421,2012-01-01T00:00:00Z,A,60
11421,2012-01-01T00:00:00Z,B,408
11421,2012-01-01T00:00:00Z,C,71
11422,2012-01-01T00:00:00Z,A,20
11422,2012-01-01T00:00:00Z,B,193
11422,2012-01-01T00:00:00Z,C,54
11423,2012-01-01T00:00:00Z,A,61
11423,2012-01-01T00:00:00Z,B,410
11423,2012-01-01T00:00:00Z,C,77
11426,2012-01-01T00:00:00Z,A,3
11426,2012-01-01T00:00:00Z,B,28
11426,2012-01-01T00:00:00Z,C,9
11427,2012-01-01T00:00:00Z,A,13
11427,2012-01-01T00:00:00Z,B,132
11427,2012-01-01T00:00:00Z,C,26
11428,2012-01-01T00:00:00Z,A,13
11428,2012-01-01T00:00:00Z,B,95
11428,2012-01-01T00:00:00Z,C,22
11429,2012-01-01T00:00:00Z,A,23
11429,2012-01-01T00:00:00Z,B,209
11429,2012-01-01T00:00:00Z,C,54
11432,2012-01-01T00:00:00Z,A,207
11432,2012-01-01T00:00:00Z,B,700
11432,2012-01-01T00:00:00Z,C,170
11433,2012-01-01T00:00:00Z,A,108
11433,2012-01-01T00:00:00Z,B,751
11433,2012-01-01T00:00:00Z,C,250
11434,2012-01-01T00:00:00Z,A,109
11434,2012-01-01T00:00:00Z,B,644
11434,2012-01-01T00:00:00Z,C,134
11435,2012-01-01T00:00:00Z,A,178
11435,2012-01-01T00:00:00Z,B,684
11435,2012-01-01T00:00:00Z,C,208
11436,2012-01-01T00:00:00Z,A,23
11436,2012-01-01T00:00:00Z,B,209
11436,2012-01-01T00:00:00Z,C,58
11452,2012-01-01T00:00:00Z,A,1
11452,2012-01-01T00:00:00Z,B,2
11691,2012-01-01T00:00:00Z,A,380
11691,2012-01-01T00:00:00Z,B,1316
11691,2012-01-01T00:00:00Z,C,593
11692,2012-01-01T00:00:00Z,A,79
11692,2012-01-01T00:00:00Z,B,338
11692,2012-01-01T00:00:00Z,C,175
11693,2012-01-01T00:00:00Z,A,23
11693,2012-01-01T00:00:00Z,B,105
11693,2012-01-01T00:00:00Z,C,130
11694,2012-01-01T00:00:00Z,A,34
11694,2012-01-01T00:00:00Z,B,126
11694,2012-01-01T00:00:00Z,C,146
NA,2012-01-01T00:00:00Z,A,5
NA,2012-01-01T00:00:00Z,B,24
NA,2012-01-01T00:00:00Z,C,9
10001,2013-01-01T00:00:00Z,A,41
10001,2013-01-01T00:00:00Z,B,160
10001,2013-01-01T00:00:00Z,C,95
10002,2013-01-01T00:00:00Z,A,304
10002,2013-01-01T00:00:00Z,B,952
10002,2013-01-01T00:00:00Z,C,471
10003,2013-01-01T00:00:00Z,A,246
10003,2013-01-01T00:00:00Z,B,691
10003,2013-01-01T00:00:00Z,C,251
10005,2013-01-01T00:00:00Z,A,3
10005,2013-01-01T00:00:00Z,B,4
10005,2013-01-01T00:00:00Z,C,3
10006,2013-01-01T00:00:00Z,B,1
10007,2013-01-01T00:00:00Z,A,3
10007,2013-01-01T00:00:00Z,B,12
10007,2013-01-01T00:00:00Z,C,5
10009,2013-01-01T00:00:00Z,A,224
10009,2013-01-01T00:00:00Z,B,846
10009,2013-01-01T00:00:00Z,C,380
10010,2013-01-01T00:00:00Z,A,32
10010,2013-01-01T00:00:00Z,B,146
10010,2013-01-01T00:00:00Z,C,75
10011,2013-01-01T00:00:00Z,A,206
10011,2013-01-01T00:00:00Z,B,767
10011,2013-01-01T00:00:00Z,C,299
10012,2013-01-01T00:00:00Z,A,124
10012,2013-01-01T00:00:00Z,B,513
10012,2013-01-01T00:00:00Z,C,197
10013,2013-01-01T00:00:00Z,A,79
10013,2013-01-01T00:00:00Z,B,319
10013,2013-01-01T00:00:00Z,C,111
10014,2013-01-01T00:00:00Z,A,169
10014,2013-01-01T00:00:00Z,B,508
10014,2013-01-01T00:00:00Z,C,175
10016,2013-01-01T00:00:00Z,A,165
10016,2013-01-01T00:00:00Z,B,483
10016,2013-01-01T00:00:00Z,C,186
10017,2013-01-01T00:00:00Z,A,14
10017,2013-01-01T00:00:00Z,B,62
10017,2013-01-01T00:00:00Z,C,22
10018,2013-01-01T00:00:00Z,A,28
10018,2013-01-01T00:00:00Z,B,84
10018,2013-01-01T00:00:00Z,C,44
10019,2013-01-01T00:00:00Z,A,134
10019,2013-01-01T00:00:00Z,B,502
10019,2013-01-01T00:00:00Z,C,138
10021,2013-01-01T00:00:00Z,A,66
10021,2013-01-01T00:00:00Z,B,344
10021,2013-01-01T00:00:00Z,C,102
10022,2013-01-01T00:00:00Z,A,92
10022,2013-01-01T00:00:00Z,B,230
10022,2013-01-01T00:00:00Z,C,73
10023,2013-01-01T00:00:00Z,A,83
10023,2013-01-01T00:00:00Z,B,240
10023,2013-01-01T00:00:00Z,C,49
10024,2013-01-01T00:00:00Z,A,192
10024,2013-01-01T00:00:00Z,B,632
10024,2013-01-01T00:00:00Z,C,248
10025,2013-01-01T00:00:00Z,A,391
10025,2013-01-01T00:00:00Z,B,1438
10025,2013-01-01T00:00:00Z,C,624
10026,2013-01-01T00:00:00Z,A,347
10026,2013-01-01T00:00:00Z,B,1194
10026,2013-01-01T00:00:00Z,C,395
10027,2013-01-01T00:00:00Z,A,689
10027,2013-01-01T00:00:00Z,B,2250
10027,2013-01-01T00:00:00Z,C,1106
10028,2013-01-01T00:00:00Z,A,118
10028,2013-01-01T00:00:00Z,B,409
10028,2013-01-01T00:00:00Z,C,120
10029,2013-01-01T00:00:00Z,A,567
10029,2013-01-01T00:00:00Z,B,1841
10029,2013-01-01T00:00:00Z,C,721
10030,2013-01-01T00:00:00Z,A,579
10030,2013-01-01T00:00:00Z,B,2115
10030,2013-01-01T00:00:00Z,C,840
10031,2013-01-01T00:00:00Z,A,1619
10031,2013-01-01T00:00:00Z,B,5098
10031,2013-01-01T00:00:00Z,C,2349
10032,2013-01-01T00:00:00Z,A,1494
10032,2013-01-01T00:00:00Z,B,4527
10032,2013-01-01T00:00:00Z,C,2259
10033,2013-01-01T00:00:00Z,A,1381
10033,2013-01-01T00:00:00Z,B,3935
10033,2013-01-01T00:00:00Z,C,2044
10034,2013-01-01T00:00:00Z,A,815
10034,2013-01-01T00:00:00Z,B,2430
10034,2013-01-01T00:00:00Z,C,1144
10035,2013-01-01T00:00:00Z,A,438
10035,2013-01-01T00:00:00Z,B,1426
10035,2013-01-01T00:00:00Z,C,565
10036,2013-01-01T00:00:00Z,A,126
10036,2013-01-01T00:00:00Z,B,472
10036,2013-01-01T00:00:00Z,C,142
10037,2013-01-01T00:00:00Z,A,158
10037,2013-01-01T00:00:00Z,B,510
10037,2013-01-01T00:00:00Z,C,164
10038,2013-01-01T00:00:00Z,A,24
10038,2013-01-01T00:00:00Z,B,60
10038,2013-01-01T00:00:00Z,C,34
10039,2013-01-01T00:00:00Z,A,329
10039,2013-01-01T00:00:00Z,B,1080
10039,2013-01-01T00:00:00Z,C,413
10040,2013-01-01T00:00:00Z,A,1051
10040,2013-01-01T00:00:00Z,B,3025
10040,2013-01-01T00:00:00Z,C,1431
10044,2013-01-01T00:00:00Z,A,2
10044,2013-01-01T00:00:00Z,B,14
10044,2013-01-01T00:00:00Z,C,2
10065,2013-01-01T00:00:00Z,A,83
10065,2013-01-01T00:00:00Z,B,247
10065,2013-01-01T00:00:00Z,C,110
10075,2013-01-01T00:00:00Z,A,42
10075,2013-01-01T00:00:00Z,B,143
10075,2013-01-01T00:00:00Z,C,42
10128,2013-01-01T00:00:00Z,A,176
10128,2013-01-01T00:00:00Z,B,547
10128,2013-01-01T00:00:00Z,C,151
10280,2013-01-01T00:00:00Z,A,4
10280,2013-01-01T00:00:00Z,B,5
10280,2013-01-01T00:00:00Z,C,3
10301,2013-01-01T00:00:00Z,A,225
10301,2013-01-01T00:00:00Z,B,1148
10301,2013-01-01T00:00:00Z,C,365
10302,2013-01-01T00:00:00Z,A,74
10302,2013-01-01T00:00:00Z,B,477
10302,2013-01-01T00:00:00Z,C,128
10303,2013-01-01T00:00:00Z,A,126
10303,2013-01-01T00:00:00Z,B,732
10303,2013-01-01T00:00:00Z,C,196
10304,2013-01-01T00:00:00Z,A,288
10304,2013-01-01T00:00:00Z,B,1172
10304,2013-01-01T00:00:00Z,C,424
10305,2013-01-01T00:00:00Z,A,69
10305,2013-01-01T00:00:00Z,B,233
10305,2013-01-01T00:00:00Z,C,116
10306,2013-01-01T00:00:00Z,A,56
10306,2013-01-01T00:00:00Z,B,302
10306,2013-01-01T00:00:00Z,C,80
10307,2013-01-01T00:00:00Z,B,7
10307,2013-01-01T00:00:00Z,C,1
10308,2013-01-01T00:00:00Z,B,31
10308,2013-01-01T00:00:00Z,C,10
10309,2013-01-01T00:00:00Z,A,6
10309,2013-01-01T00:00:00Z,B,56
10309,2013-01-01T00:00:00Z,C,23
10310,2013-01-01T00:00:00Z,A,60
10310,2013-01-01T00:00:00Z,B,394
10310,2013-01-01T00:00:00Z,C,117
10312,2013-01-01T00:00:00Z,A,25
10312,2013-01-01T00:00:00Z,B,199
10312,2013-01-01T00:00:00Z,C,41
10314,2013-01-01T00:00:00Z,A,65
10314,2013-01-01T00:00:00Z,B,273
10314,2013-01-01T00:00:00Z,C,60
10451,2013-01-01T00:00:00Z,A,823
10451,2013-01-01T00:00:00Z,B,2281
10451,2013-01-01T00:00:00Z,C,785
10452,2013-01-01T00:00:00Z,A,2125
10452,2013-01-01T00:00:00Z,B,6325
10452,2013-01-01T00:00:00Z,C,2169
10453,2013-01-01T00:00:00Z,A,2417
10453,2013-01-01T00:00:00Z,B,7185
10453,2013-01-01T00:00:00Z,C,2699
10454,2013-01-01T00:00:00Z,A,632
10454,2013-01-01T00:00:00Z,B,2004
10454,2013-01-01T00:00:00Z,C,641
10455,2013-01-01T00:00:00Z,A,557
10455,2013-01-01T00:00:00Z,B,1858
10455,2013-01-01T00:00:00Z,C,807
10456,2013-01-01T00:00:00Z,A,1651
10456,2013-01-01T00:00:00Z,B,5762
10456,2013-01-01T00:00:00Z,C,2288
10457,2013-01-01T00:00:00Z,A,2304
10457,2013-01-01T00:00:00Z,B,7079
10457,2013-01-01T00:00:00Z,C,2644
10458,2013-01-01T00:00:00Z,A,2336
10458,2013-01-01T00:00:00Z,B,6635
10458,2013-01-01T00:00:00Z,C,2715
10459,2013-01-01T00:00:00Z,A,933
10459,2013-01-01T00:00:00Z,B,2734
10459,2013-01-01T00:00:00Z,C,1260
10460,2013-01-01T00:00:00Z,A,1092
10460,2013-01-01T00:00:00Z,B,3612
10460,2013-01-01T00:00:00Z,C,1595
10461,2013-01-01T00:00:00Z,A,312
10461,2013-01-01T00:00:00Z,B,862
10461,2013-01-01T00:00:00Z,C,273
10462,2013-01-01T00:00:00Z,A,633
10462,2013-01-01T00:00:00Z,B,1929
10462,2013-01-01T00:00:00Z,C,648
10463,2013-01-01T00:00:00Z,A,713
10463,2013-01-01T00:00:00Z,B,2212
10463,2013-01-01T00:00:00Z,C,775
10464,2013-01-01T00:00:00Z,A,10
10464,2013-01-01T00:00:00Z,B,36
10464,2013-01-01T00:00:00Z,C,14
10465,2013-01-01T00:00:00Z,A,56
10465,2013-01-01T00:00:00Z,B,172
10465,2013-01-01T00:00:00Z,C,71
10466,2013-01-01T00:00:00Z,A,728
10466,2013-01-01T00:00:00Z,B,2437
10466,2013-01-01T00:00:00Z,C,1087
10467,2013-01-01T00:00:00Z,A,1959
10467,2013-01-01T00:00:00Z,B,6126
10467,2013-01-01T00:00:00Z,C,2348
10468,2013-01-01T00:00:00Z,A,2019
10468,2013-01-01T00:00:00Z,B,6171
10468,2013-01-01T00:00:00Z,C,2393
10469,2013-01-01T00:00:00Z,A,319
10469,2013-01-01T00:00:00Z,B,1096
10469,2013-01-01T00:00:00Z,C,546
10470,2013-01-01T00:00:00Z,A,309
10470,2013-01-01T00:00:00Z,B,1152
10470,2013-01-01T00:00:00Z,C,424
10471,2013-01-01T00:00:00Z,A,24
10471,2013-01-01T00:00:00Z,B,97
10471,2013-01-01T00:00:00Z,C,18
10472,2013-01-01T00:00:00Z,A,1257
