zipcode,agi11,agi12,agi13,agi14,agi15,agi16,agi17,agi18,agi19,agi20
13459,7487.733797558262,7609.375,7359.333333333333,7593.968421052631,7628.903225806452,7508.142857142857,8133.1578947368425,8024.1505376344085,9026.802083333334,9894.979797979799
13460,15123.097478321364,15711.120192307691,16060.827102803738,16311.542857142857,16088.861904761905,17089.87323943662,16543.5,17036.04716981132,17786.485849056604,18054.39523809524
13461,12766.261766602192,13278.864197530864,13527.285714285714,13854.38036809816,14688.484662576688,15315.18125,15765.29012345679,16062.304347826086,16829.675,16750.66049382716
13464,3708.127861384282,3696.56,3802.82,3851.2156862745096,3800.122448979592,4173.941176470588,4232.538461538462,4370.981132075472,4572.481481481482,4562.471698113208
13468,2253.533963262563,1924.5652173913043,1898.0454545454545,2120.75,1998.7916666666667,1873.3478260869565,2314.9583333333335,2219.1363636363635,2853.318181818182,3130.2727272727275
13469,3545.3673265141865,3738.3947368421054,3541.815789473684,3567.4871794871797,3998.657894736842,4083.2894736842104,4190.15,4427.5526315789475,4936.0526315789475,5300.410256410257
13470,2407.175791901673,2191.4444444444443,2284,2575.3214285714284,2653,2595.0714285714284,2931.7741935483873,2425.6296296296296,2909.259259259259,2613.464285714286
13471,10374.779769274734,10259.338129496404,10202.330935251799,10456.676258992806,10751.457142857143,10730.223021582733,10892.547445255474,10870.614814814815,11257.440298507463,12116.092857142858
13473,3369.8792058671856,2858.818181818182,2848.0857142857144,3017.4,2972.205882352941,2775.787878787879,2950.6363636363635,2956.0882352941176,3012.9375,3746.9142857142856
13476,12372.953542172247,12503.487654320988,12302.939759036144,12600,12925.913580246914,13347.63190184049,13263.331288343557,14292.42857142857,14536.91875,15309.858895705522
13477,4758.579714052095,4837.539682539683,4517.661016949152,4813.870967741936,5215.5,5268.377049180328,5413.3442622950815,5622.140625,5574.951612903225,6284.612903225807
13478,12059.322089780968,12104.677631578947,12768.46,12388,12772.979166666666,12815.414965986394,13609.181208053691,14406.62,14127.693333333333,14353.42857142857
13480,12439.769028945351,12765.849056603774,12560.61935483871,12940.458598726114,13324.103225806452,12446.391025641025,13027.556962025317,13871.774193548386,14290.586419753086,14813.981132075472
13483,1428.485714423017,1424.3333333333333,1301.909090909091,1337.9166666666667,1514.1666666666667,1604.076923076923,1108.076923076923,1649.2857142857142,1766,1923.5
13485,3140.6144559110794,3178.4186046511627,3290.2045454545455,3485.6363636363635,3479.931818181818,3578.9565217391305,3913.14,4214.083333333333,4532.56,4886.811320754717
13486,3728.196651659378,3647.9,3710.8571428571427,3521.7179487179487,3431.4615384615386,3706.3658536585367,4019.785714285714,3765.075,3952.2820512820513,4593.95
13488,2566.4069599860945,1243.25,1650.6666666666667,1623.3076923076924,1860.857142857143,1749.6923076923076,1170.3846153846155,1142.3846153846155,1623.75,2076.5454545454545
13489,2687.987543670815,2354.9,2434.8,2294.1724137931033,2266.535714285714,2289.5555555555557,2649.0666666666666,2692.5172413793102,2759.2580645161293,2952.4666666666667
13490,5861.3870892177465,5707.647887323944,5916.666666666667,5949.661764705882,6020.840579710145,6285.304347826087,6860.54794520548,7320,7266.140845070423,7821.058823529412
13491,12864.379304034655,13277.31736526946,13281.277108433735,12975.072289156626,14300.690476190477,14457.68263473054,13738.79640718563,14548.5,14629.357142857143,15002.775757575757
13492,49299.82315648982,50103.142140468226,51525.80434782609,52983.635313531355,55250.335548172756,56441.21535893155,59339.45637583893,62802.3993344426,66993.91846921797,66466.03145695364
13493,6618.1445934179965,6514.385542168675,6367.4047619047615,6385.734939759036,6631.857142857143,6337.506024096386,6867.650602409639,7127.232558139535,7095.395348837209,7904.906976744186
13494,2024.8971788859453,1926.7222222222222,1380.8235294117646,1206.0666666666666,1627.2,1624.5384615384614,1335.75,1456.4375,1648.1875,1901.5
13495,8657.292061418724,8480.467289719627,8775.47619047619,8922.212962962964,8726.74074074074,8957.82075471698,8872.16037735849,9336.401869158879,9854.055555555555,10626.657407407407
13501,105023.13389569525,103800.47031039136,102790.18677573279,104983.21433355659,107000.82345103264,109488.03170409512,112228.62451612903,114843.09330759331,120293.70277078086,128262.08746898263
13502,101240.417600112,100166.26049822064,100088.93954480796,100856.58208955223,102642.18039772728,104708.59383753501,106959.82938718663,111213.15646731571,112495.15326460481,120078.64223268325
13601,119675.61009685941,121122.7983293556,120032.06578947368,123776.37137788291,122112.28163017031,122270.06956521739,123798.67925696594,126344.9708617483,126816.87296620775,133847.07072570725
13603,29556.53031118318,37764.08493150685,35899.80216802168,38425.924324324325,42065.40159574468,40462.61016949153,44608.07541899441,42623.5197740113,40305.1404494382,37923.55084745763
13605,14802.10422960725,14998.733668341709,15229.111675126904,15721.4,15965.530303030304,16163.213197969542,16800.867346938776,17058.544041450776,18460.155440414506,19949.69458128079
13606,10572.808217240208,11010.220472440946,10928.456692913385,10876.456,10862.024590163934,10913.959677419354,11727.16935483871,10759.262295081968,11203.112,12022.824
13607,7604.945004582952,7505.933333333333,8712.637254901962,7596.252427184466,7720.689320388349,7417.10101010101,7682.2,8144.1875,7975.479166666667,8022.822916666667
13608,4798.098204246864,5124.560606060606,5036.4,4947.126984126984,5200.2786885245905,5382.078125,5187.6612903225805,5425.966666666666,5205.016393442623,5852.4
13612,10423.045560558856,10725.234848484848,10308.236220472441,10776.682539682539,10655.96,10556.78813559322,11191.275,11201.120689655172,11752.117647058823,11198.487394957983
13613,7665.02559365605,7972.941176470588,7719.514851485149,7750.821782178218,7756.686274509804,7989.6274509803925,8384.567307692309,8996.221153846154,9076.942307692309,9635.064814814816
13614,2009.7607202973263,1747.6666666666667,1254.4545454545455,1175,1254,1271.2727272727273,1233.25,1217.3076923076924,1373.7,1467.0833333333333
13616,7065.06269822793,6994.77108433735,6514.375,6869.0125,6289.777777777777,6523.56,7046.444444444444,7046,6886.92,7143.607594936709
13617,30351.54345603272,31093.109947643978,31690.3359375,32124.71948051948,33097.27368421053,33444.12401055409,34792.67616580311,36225.71134020619,38529.67792207792,39207.628272251306
13618,7340.331061502093,7384.732558139535,7405.209302325581,7979.790697674419,7912.541176470589,8106.066666666667,8510.141304347826,7697.522222222222,8254.652173913044,8677.061224489797
13619,33110.029111111115,33453.96559633027,32854.087557603685,33931.990929705215,33401.56074766355,32742.427536231884,34117.461352657,35026.69565217391,35876.58413461538,38509.32943925234
13620,6558.830415142988,6577.317647058823,6694.0114942528735,6819.068965517241,7031.186046511628,7106.850574712644,7736.820224719101,7831.123595505618,8146.29213483146,8729.851063829787
13621,2496.6551119306487,2321.3333333333335,2126,2203.5555555555557,2121.714285714286,2345,2117.3333333333335,2362.576923076923,2237.153846153846,2604.962962962963
13622,8679.748928116123,8988.663461538461,9275.72380952381,8486.903846153846,9023.538461538461,9240.115384615385,9269.794392523365,9289.76923076923,10115.093457943925,10435.468468468469
13624,16453.720660419454,17415.117647058825,17278.737777777777,17395.5796460177,18021.090909090908,18087.522727272728,18365.260273972603,19563.97663551402,21292.534246575342,21795.064220183485
13625,7381.430346166257,7927.404494382023,7785.164705882353,7972.966292134832,8539.2,9123.397727272728,9096.568181818182,9506.455555555556,8780.673913043478,11208.576086956522
13626,7484.307314905891,7459.9795918367345,7673.80412371134,8150.122448979592,8129.7052631578945,8056.591397849463,8460.010752688173,9131.68817204301,10180.453608247422,10680.247311827958
13630,4032.4832959693813,4002.6603773584907,4153.62962962963,4141.076923076923,4153.35294117647,4203,4210.423076923077,4404.981132075472,4492.862745098039,4884.641509433963
13634,14238.881669307977,14789.386243386243,14791.92513368984,14957.91489361702,15972.147540983606,15566.578378378379,16214.54347826087,17279.005464480873,17266.616216216215,18903.088082901555
13635,3415.5100862102872,3180.512195121951,3104.4146341463415,2931.230769230769,3228.512195121951,3334.714285714286,3595.2558139534885,3740.5714285714284,3754.093023255814,4054.088888888889
13636,2093.981748649343,1799.4285714285713,1854.857142857143,1806.4285714285713,1894.7333333333333,1887.6923076923076,1481.7857142857142,1431.5,1444.2857142857142,1610.2857142857142
13637,16186.010225441885,17780.5,16983.047846889953,19820.84513274336,17226.629441624365,18317.90731707317,18978.799019607843,19538.417475728154,20931.34123222749,19983.971698113208
13638,1887.0471179814012,2134.4,1888.1764705882354,1949.888888888889,1981.5555555555557,2028.4117647058824,1425.8,1570.0588235294117,1585.4705882352941,1813.0526315789473
13640,3261.1846758899137,3611.2272727272725,3924.590909090909,3108.285714285714,4125.772727272727,4000.5,3078.3333333333335,4055.8,3805.3333333333335,3332.48
13642,26414.521961476406,25918.4469273743,26349.566473988438,25794.56358381503,25254.560830860533,25941.72106824926,26946.976608187135,27901.24926686217,29290.130311614732,30282.26815642458
13646,6615.480194604134,6759.212765957447,6952.802197802198,6929.087912087912,6627.134831460674,7021.736263736264,7161.056818181818,7426.7444444444445,6986.044943820225,8545.296703296703
13648,7659.099210402154,7818.357894736842,7815.368421052632,7912.578947368421,8195.525773195875,8519.38947368421,8757.489583333334,9184.315789473685,9647.212121212122,10113.484848484848
13650,4700.7646088578185,5049.426229508197,4621.275862068966,5093.983050847458,5370.283333333334,5386.677966101695,5666.542372881356,6318.661016949152,5131.3,5992.349206349207
13652,5507.72861871062,5338.597222222223,5631.013333333333,5425.506849315068,5827.986842105263,5807.054054054054,6133.493506493506,6415.662337662337,6584.897435897436,7729.5875
13654,6411.382570073516,6463.7441860465115,6572.642857142857,6701.309523809524,6910.9277108433735,6910.119047619048,7016.1547619047615,7613.564705882353,8042.551724137931,8329.940476190477
13655,9485.7043828252,10049.819548872181,10334.726618705035,10831.760563380281,11133.2,11588.644736842105,12037.1,12876.481927710844,13229.682352941176,14354.14534883721
13656,8409.994830973917,8733.904347826086,8637.429824561403,8790.140350877193,8932.50892857143,9292.179487179486,9206.461538461539,9919.730434782608,10221.820512820514,9938.858333333334
13658,8049.8132376033955,8429.582524271844,8655.326923076924,8878.716981132075,9011.823529411764,9250.029126213592,9609.336538461539,10299.857142857143,10738.587155963303,9994.294642857143
13659,2264.2290175368134,1895.88,2018.32,1975.0384615384614,2605.32,2121.44,2128.0434782608695,2002.75,2371.8333333333335,2645.1666666666665
13660,6223.928773309188,6331.426829268293,6369.05,6512.1463414634145,6754.023809523809,6763.55421686747,7262.788235294118,7539.305882352941,7682.325301204819,8226.406976744185
13661,5017.630731249139,5680.348484848485,5757.228571428572,5951.149253731343,6031.205882352941,5666.746268656716,5887.560606060606,6179.861538461539,6730.030303030303,7120.909090909091
13662,52904.47863599014,52720.04293628809,52674.61592178771,51694.60056657224,52484.28895184136,52614.20809248555,53962.71225071225,56034.62356321839,57795.2,60152.36389280677
13664,2181.730986497495,2463.24,2506.521739130435,2596.32,2447.391304347826,3111.1304347826085,3237.24,3028.3478260869565,3186.1153846153848,3014.125
13665,3384.6919571180474,3019.5384615384614,3173.85,3005.1,2813.684210526316,2885.277777777778,3086.8888888888887,3128.4054054054054,3292.2285714285713,3354.3513513513512
13667,10267.979316016294,10263.72463768116,10351.162962962962,10219.469696969696,10553.316176470587,10828.47794117647,11067,11449.4,11897.027586206896,12654.398648648648
13668,11961.6983982822,11867.15894039735,11735.255033557047,11850.033783783783,11996.662162162162,12630.402777777777,12846.641379310346,13749.917808219177,14174.547297297297,13583.612244897959
13669,47493.31916526009,48424.442572741194,48430.578125,49068.195007800314,49193.19298245614,49119.90982286634,51062.29505582137,52716.15079365079,53637.64715189873,56246.21044303798
13670,1438.9024887113744,1486,1610.4117647058824,1630.6666666666667,1755.6666666666667,1234.4,1693.4615384615386,1216.2307692307693,1798,1927.9285714285713
13672,2751.108108108108,2768.6969696969695,2792.6666666666665,2588.7272727272725,2728.09375,2681.03125,2829.25,2839.6060606060605,2901.935483870968,2990.935483870968
13673,7686.529522799861,7684.84693877551,7381.3877551020405,8386.115384615385,7763.505263157895,7652.135416666667,7604.436170212766,8098.210526315789,8522.484536082475,9446.137254901962
13676,36945.52746815287,36920.433609958505,38130.47835051546,39431.7620967742,39991.650406504064,40312.20910973085,41780.088659793815,43386.85979381443,44992.455670103096,47615.043564356434
13679,6355.049375868383,6684.761363636364,6448.180722891566,6376.809523809524,6736.976744186047,7023.541176470589,6927.678571428572,7677.901234567901,7376.290697674419,8809.32142857143
13680,3507.2109217993648,3524.6744186046512,3583.6222222222223,3574.3720930232557,3449.4285714285716,3596.6444444444446,3766.1363636363635,3803.4444444444443,4140.913043478261,4522.866666666667
13681,2888.5521275195447,2776.277777777778,2929.722222222222,2944.1176470588234,3180.5882352941176,2692.030303030303,2736.6176470588234,2878.3636363636365,2901.735294117647,3184.128205128205
13682,3643.085397882215,3848.9523809523807,3832.951219512195,3872.9024390243903,3943.2619047619046,4187.227272727273,4008.1162790697676,4432.047619047619,4507.170731707317,4811.975609756098
13684,3824.9404728390496,3923.7708333333335,3926.9583333333335,4105.020833333333,4018.7916666666665,4032.734693877551,4088.061224489796,4216.212765957447,4599.24,4725.16
13685,9671.402366863906,10170.196581196582,10421.940677966102,10756.888888888889,11070.189655172413,10997.694915254237,11689.434782608696,11726.709401709402,12057.708333333334,12890.311475409837
13687,2042.4374332918992,2035.4,2060.4444444444443,1956.9583333333333,2246.8518518518517,2456,2354.6521739130435,2561.9583333333335,3287.3333333333335,2861.3703703703704
13690,2791.1682278399644,2795.8529411764707,2760.1666666666665,2626,2683.8529411764707,2892.527777777778,2951.294117647059,3251.942857142857,3115.3030303030305,3313.885714285714
13691,10009.901798358193,10688.554744525547,9921.648854961832,10434.155555555555,10680.439393939394,11072.117647058823,11066.4140625,11977.390625,13001.098484848484,13256.536764705883
13693,2232.9152434616267,2096.222222222222,2678.6296296296296,2698.814814814815,2644.4615384615386,3125.8076923076924,2857.923076923077,3451.9615384615386,3557,3868.655172413793
13694,6581.661564621832,6904.0142857142855,7036.628571428571,7137.166666666667,7417.945205479452,7558.972602739726,6663.7464788732395,7182.105263157895,7644.282051282052,8401.153846153846
13696,2380.2807470939642,1352.75,1339.75,1520.2727272727273,1395.4,1101.25,1068.6,1064.6,1574.090909090909,NA
13697,6699.534002294406,6855.813186813187,7201.182795698925,7457.708333333333,7409.397849462365,7204.1505376344085,7631.695652173913,8094.7525773195875,8374.053191489362,9273.978947368421
13730,9442.413512731917,9518.88188976378,9486.047619047618,9793.128,9843.873015873016,10085.614173228347,10564.51968503937,10783.512,10800.154471544716,11698.217741935483
13731,4798.09570057286,4322.734693877551,5131.411764705882,5068.959183673469,4971.530612244898,4632.229166666667,5099.625,4508.45652173913,5315.333333333333,5619.0204081632655
13732,33921.077597318894,35013.1328125,35332.748717948714,36457.08505154639,37728.82460732984,38598.05305039788,39888.75,43260.32266666667,43709.71581769437,44356.75
13733,17817.78338965414,17408.62389380531,17713.053333333333,18095.070484581498,18253.2331838565,18474.74090909091,19524.838427947598,19018.36888888889,19028.986486486487,19962.969827586207
13734,7644.832541942812,7640.82,7562.949494949495,7680.546391752578,7551.144329896907,7959.13,8426.225490196079,8563.252525252525,9262.5,9403.50495049505
13736,8663.657444515611,8700.351351351352,8606.342592592593,8724.586538461539,8581.778846153846,8937.130841121496,9275.027777777777,9575.87037037037,9986.141592920354,10139.743119266055
13739,3117.217578117963,3324.2045454545455,3282.904761904762,3259.214285714286,3443.8333333333335,3263.0238095238096,3523,3712.0238095238096,3719.714285714286,3981.2093023255816
13740,1933.476393874412,2352.7391304347825,2119.1739130434785,2402.64,2329.608695652174,2105.75,2983.391304347826,3193.5416666666665,4308.92,4707.444444444444
13743,13735.942691122113,13135.396551724138,13725.91907514451,14293.448275862069,14264.644970414201,14059.92899408284,14971.125,14610.307228915663,15138.621301775149,15925.658823529411
13744,4424.627571880166,4513.6,4446.642857142857,4553.285714285715,4558.303571428572,4641.7962962962965,4507.4807692307695,5021.709090909091,5011.461538461538,5146.122448979592
13746,9986.276614009957,10192.198412698413,10399.126984126984,10690.796875,10827.632,11129.492063492064,11681.225806451614,11174.84677419355,11431.327868852459,11686.544
13748,13476.364379084967,13564.866310160427,14541.49720670391,13895.217877094972,14034.162011173185,15116.455555555556,14525.081967213115,15006.876404494382,15008.089385474861,15127.251428571428
13750,3529.6694979160784,3646.1020408163267,3525.468085106383,3564.6170212765956,3680.1739130434785,3935.8979591836733,3956.5,4319.836734693878,4230.755102040816,4674.254901960784
13751,2733.3422727071834,1430.6153846153845,1348.0833333333333,1387.5833333333333,1424,1543.0833333333333,1317.909090909091,1583.3333333333333,1765.9,1755.3333333333333
13752,2732.691428571429,2605.25,2643.6,2551.0625,2728.25,2725.71875,2761.5,3163.53125,4283.057142857143,3982.189189189189
13753,14200.811691670977,14584.269035532994,14672.953125,14703.390625,15050.494680851063,15242.394736842105,15379.771276595744,16815.598958333332,17026.261780104713,18074.30964467005
13754,9952.277660717456,9624.246268656716,9738.22794117647,9891.481481481482,9982.22962962963,9847.335877862595,10314.819548872181,10580.734848484848,10957.80303030303,12105.591240875912
13755,4312.005918406995,4448.810344827586,4468.350877192983,4363.701754385965,4477.64406779661,4549.758620689655,4744.017241379311,4902.186440677966,5231.066666666667,5108.137931034483
13756,1971.0995849343747,2021.5454545454545,1799.6363636363637,2030.5652173913043,1850.8,1836.904761904762,1999.5454545454545,1843.7368421052631,1775.2631578947369,2427.090909090909
