"","zip_code","nyc_flag","year","avg_zhvi","housing_units","agi","total_pop","avg_zhvi_pct","agi_pct","percentile_diff","inner_third_flag","gap_25_pct","bottom_income_quartile","gap_years","first_gap","gentrification_signal"
"636","07070",0,"2019",482482.436333333,7227,172521.759299781,18398,0.448403516958252,0.308071494796963,0.140332022161288,1,0,0,6,0,0
"637","07070",0,"2020",514526.342966667,7033,166680.379459459,18376,0.48083251692155,0.284082020743242,0.196750496178308,1,0,0,6,0,0
"638","07070",0,"2021",563903.443991667,6946,NA,NA,0.496302983238358,NA,NA,1,NA,NA,NA,NA,NA
"639","07071",0,"2011",307714.619375,8613,96105.0761431031,20370,0.411722988343441,0.184539538401919,0.227183449941522,1,0,1,0,0,0
"640","07071",0,"2012",298670.517141667,8852,99466.0670443815,20621,0.39667328343291,0.189364664296376,0.207308619136534,1,0,1,0,0,0
"641","07071",0,"2013",298997.468916667,8918,102067.859273066,20841,0.363338012176994,0.194701569402403,0.168636442774591,1,0,1,0,0,0
"642","07071",0,"2014",321268.742133333,8944,108159.181902124,21207,0.362747885358169,0.201159833379706,0.161588051978463,1,0,1,0,0,0
"643","07071",0,"2015",336183.334725,8933,112658.791666667,21318,0.361250330003403,0.198926352655441,0.162323977347962,1,0,1,0,0,0
"644","07071",0,"2016",354662.890258333,9023,112379.97839784,21582,0.356541579633514,0.197622174970352,0.158919404663163,1,0,1,0,0,0
"645","07071",0,"2017",371473.185758333,9048,117647.579273694,21937,0.343637148543833,0.19115975223399,0.152477396309843,1,0,1,0,0,0
"646","07071",0,"2018",389550.221191667,8936,123315.220383275,22030,0.320340569540722,0.192037097243317,0.128303472297406,1,0,1,0,0,0
"647","07071",0,"2019",400261.154716667,9241,127576.789886661,22298,0.293601224397713,0.193036028202114,0.100565196195598,1,0,1,0,0,0
"648","07071",0,"2020",419583.606916667,9495,128147.664122137,22453,0.290566294678637,0.185660692681539,0.104905601997098,1,0,1,0,0,0
"649","07071",0,"2021",465295.8014,9464,NA,NA,0.316882818320628,NA,NA,1,NA,NA,NA,NA,NA
"650","07072",0,"2011",294836.503475,2365,28808.2424429365,6092,0.362327321324184,0.026321693406454,0.33600562791773,1,1,1,1,NA,NA
"651","07072",0,"2012",301369.902141667,2243,28188.9184952978,6161,0.402865515991336,0.0236076984913987,0.379257817499938,1,1,1,2,0,0
"652","07072",0,"2013",318147.4407,2355,28668.8902821317,6155,0.428963557373289,0.0243126535947417,0.404650903778547,1,1,1,3,0,0
"653","07072",0,"2014",350723.337208333,2334,29411.1740506329,6189,0.456165726220275,0.0241689575659145,0.43199676865436,1,1,1,4,0,0
"654","07072",0,"2015",361797.844716667,2468,31158.5356037152,6225,0.434653441302302,0.0243152392629399,0.410338202039362,1,1,1,5,0,0
"655","07072",0,"2016",378900.38045,2539,31933.0685358255,6238,0.411933296425036,0.0280221698205681,0.383911126604468,1,1,1,6,0,0
"656","07072",0,"2017",400568.096108333,2515,33298.9228395062,6268,0.404759841305101,0.0243464226437104,0.38041341866139,1,1,1,7,0,0
"657","07072",0,"2018",418474.813316667,2539,34370.4171779141,6191,0.371515977931469,0.022599815303396,0.348916162628073,1,1,1,8,0,0
"658","07072",0,"2019",427766.557341667,2606,35648.6595744681,6178,0.342030736469001,0.0220351236123786,0.319995612856622,1,1,1,9,0,0
"659","07072",0,"2020",454132.364008333,2497,36964.9201183432,6158,0.359113547672752,0.0213862086402747,0.337727339032478,1,1,1,10,0,0
"660","07072",0,"2021",505011.975458333,2568,NA,NA,0.371007325305192,NA,NA,1,NA,NA,NA,NA,NA
"661","07073",0,"2011",286428.212583333,4144,42083.3788312219,8875,0.34000272467122,0.0489276667916328,0.291075057879587,1,1,1,1,NA,NA
"662","07073",0,"2012",281854.297216667,4175,41914.8477801269,8909,0.337099777159251,0.0447819279950276,0.292317849164224,1,1,1,2,0,0
"663","07073",0,"2013",290406.169616667,4124,43519.1524008351,9091,0.31971225786534,0.0476167100143756,0.272095547850965,1,1,1,3,0,0
"664","07073",0,"2014",316010.894008333,4190,46571.1710794297,9298,0.340386220868846,0.0491562493583949,0.291229971510451,1,1,1,4,0,0
"665","07073",0,"2015",326170.806491667,3837,51549.5098425197,9076,0.329751616942181,0.0528474255108206,0.27690419143136,1,1,1,5,0,0
"666","07073",0,"2016",343407.904758333,3968,50679.7509881423,9236,0.329363834088586,0.0531884039736436,0.276175430114943,1,1,1,6,0,0
"667","07073",0,"2017",365062.154533333,4102,51985.2754491018,9433,0.33506128825876,0.0478270899568202,0.28723419830194,1,1,1,7,0,0
"668","07073",0,"2018",382127.231933333,4129,54962.8102766798,9466,0.303364781904205,0.0481683334375593,0.255196448466646,1,1,1,8,0,0
"669","07073",0,"2019",408067.428625,4239,56728.7553816047,9584,0.31086353534418,0.0490283594061114,0.261835175938068,1,1,1,9,0,0
"670","07073",0,"2020",433418.147358333,4661,56688.9772296015,9707,0.326452347880788,0.0435582750160736,0.282894072864714,1,1,1,10,0,0
"671","07073",0,"2021",480888.975625,4658,NA,NA,0.338493023506855,NA,NA,1,NA,NA,NA,NA,NA
"672","07074",0,"2011",NA,1131,12086.3117303953,2715,NA,0.00643113022378588,NA,1,NA,1,NA,NA,NA
"673","07074",0,"2012",NA,1197,11585.306122449,2711,NA,0.0048032612071858,NA,1,NA,1,NA,NA,NA
"674","07074",0,"2013",NA,1206,12159.8543046358,2729,NA,0.0058631879622549,NA,1,NA,1,NA,NA,NA
"675","07074",0,"2014",NA,1127,12649.5466666667,2741,NA,0.00587751647878104,NA,1,NA,1,NA,NA,NA
"676","07074",0,"2015",350434.313066667,1077,12619.6493506493,2753,0.39917360592558,0.004009714832132,0.395163891093448,1,1,1,NA,NA,NA
"677","07074",0,"2016",372315.05775,1091,12562.7894736842,2756,0.402228524170329,0.00570312255403544,0.396525401616293,1,1,1,NA,NA,NA
"678","07074",0,"2017",381968.380066667,1051,12628.1772151899,2783,0.37169352350771,0.00359972869826248,0.368093794809447,1,1,1,NA,NA,NA
"679","07074",0,"2018",385934.850041667,1061,13203.6883116883,2739,0.31046687082151,0.00353882541548229,0.306928045406027,1,1,1,NA,NA,NA
"680","07074",0,"2019",399825.458841667,1022,13300.5935483871,2716,0.292848011960981,0.00327211484528646,0.289575897115695,1,1,1,NA,NA,NA
"681","07074",0,"2020",430575.599933333,899,13520.4223602484,2714,0.322627452765576,0.0026431722403653,0.319984280525211,1,1,1,NA,NA,NA
"682","07074",0,"2021",469489.878258333,1002,NA,NA,0.322955880698714,NA,NA,1,NA,NA,NA,NA,NA
"683","07075",0,"2011",325991.173241667,3571,50213.0792994405,9229,0.468102735175068,0.0639822964830248,0.404120438692044,1,1,1,1,NA,NA
"684","07075",0,"2012",318606.820916667,3571,52290.6075650118,9229,0.464080694401398,0.0656912860584649,0.398389408342934,1,1,1,2,0,0
"685","07075",0,"2013",324535.250483333,3571,55269.0472813239,9229,0.451853738657104,0.0675358356281972,0.384317903028907,1,1,1,3,0,0
"686","07075",0,"2014",349439.220908333,3571,60161.502283105,9229,0.453934203643812,0.0723879913692749,0.381546212274537,1,1,1,4,0,0
"687","07075",0,"2015",359704.511816667,3571,66480.9327548807,9229,0.425433533590026,0.0861958453839881,0.339237688206038,1,1,1,5,0,0
"688","07075",0,"2016",379809.87315,3571,72220.3671399594,9229,0.416026491955507,0.0971841507201359,0.318842341235371,1,1,1,6,0,0
"689","07075",0,"2017",408025.555266667,3571,81668.2730844794,9229,0.419629427947659,0.100791648903415,0.318837779044244,1,1,1,7,0,0
"690","07075",0,"2018",439968.484275,3571,90961.5929549902,9229,0.415016935773169,0.106676661386548,0.308340274386621,1,1,1,8,0,0
"691","07075",0,"2019",449967.970658333,3571,93719.0174757282,9229,0.373012698561345,0.104223174141521,0.268789524419823,1,1,1,9,0,0
"692","07075",0,"2020",464612.807441667,3571,93941.0462427746,9229,0.378645014785683,0.101252496105986,0.277392518679696,1,1,1,10,0,0
"693","07075",0,"2021",512466.166775,3910,NA,NA,0.391244351035566,NA,NA,1,NA,NA,NA,NA,NA
"694","07076",0,"2011",415325.533841667,9199,218977.536154901,23311,0.692914483451013,0.609730366250766,0.0831841172002474,1,0,0,0,0,0
"695","07076",0,"2012",398369.802366667,8930,235297.338737201,23475,0.665403632005238,0.651398870978018,0.01400476102722,1,0,0,0,0,0
"696","07076",0,"2013",415102.242833333,8829,250280.764255319,23657,0.664558711837384,0.674738791992866,-0.0101800801554814,1,0,0,0,0,0
"697","07076",0,"2014",449757.7763,8775,274120.959931799,23845,0.66942750608967,0.713980727419213,-0.0445532213295429,1,0,0,0,0,0
"698","07076",0,"2015",461263.013941667,8729,286313.923076923,23954,0.644777036888272,0.708498571520759,-0.0637215346324868,1,0,0,0,0,0
"699","07076",0,"2016",480951.591166667,8795,302411.580700256,24068,0.637622035858105,0.746877665415602,-0.109255629557497,1,0,0,0,0,0
"700","07076",0,"2017",506862.387225,8996,332065.14789916,24339,0.640706327179711,0.769478682240742,-0.128772355061031,1,0,0,0,0,0
"701","07076",0,"2018",526403.147941667,9110,367257.416316232,24183,0.592469748915483,0.801675539151116,-0.209205790235634,1,0,0,0,0,0
"702","07076",0,"2019",527194.582083333,9084,374212.325757576,24205,0.543421086043824,0.795192110134273,-0.251771024090449,1,0,0,0,0,0
"703","07076",0,"2020",532144.004483333,8929,377024.817493692,24221,0.513033465511014,0.778860753728299,-0.265827288217286,1,0,0,0,0,0
"704","07076",0,"2021",589143.990858333,9109,NA,NA,0.558945578763173,NA,NA,1,NA,NA,NA,NA,NA
"705","07077",0,"2011",280311.162316667,1462,13569.3579088472,3649,0.307469577644314,0.00768760741180768,0.299781970232506,1,1,1,1,NA,NA
"706","07077",0,"2012",249825.066558333,1423,14974.9160839161,3822,0.250630415621357,0.00918831851179318,0.241442097109564,1,0,1,1,0,0
"707","07077",0,"2013",253575.190991667,1421,13770.0559440559,3668,0.251342111078059,0.00674219665463831,0.24459991442342,1,0,1,1,0,0
"708","07077",0,"2014",269139.286683333,1363,14354.4014084507,3637,0.250476743531466,0.00774227188767503,0.242734471643791,1,0,1,1,0,0
"709","07077",0,"2015",278371.619,1398,14744.3172413793,3778,0.248610186571856,0.00784774816526947,0.240762438406587,1,0,1,1,0,0
"710","07077",0,"2016",289008.81055,1406,14458.4577464789,3708,0.223402401178926,0.00911643457038361,0.214285966608542,1,0,1,1,0,0
"711","07077",0,"2017",287350.013066667,1411,15180.3767123288,3676,0.169375422049102,0.00637065078980259,0.1630047712593,1,0,1,1,0,0
"712","07077",0,"2018",306158.208766667,1421,16169.0211267606,3686,0.148921171647178,0.00641706891346817,0.14250410273371,1,0,1,1,0,0
"713","07077",0,"2019",321992.380925,1445,15619.1081081081,3697,0.147495331961703,0.00526439268598746,0.142230939275716,1,0,1,1,0,0
"714","07077",0,"2020",341855.391933333,1441,15683.2147651007,3590,0.140115734671952,0.00459980185740266,0.135515932814549,1,0,1,1,0,0
"715","07077",0,"2021",370186.245741667,1518,NA,NA,0.118877755879993,NA,NA,1,NA,NA,NA,NA,NA
"716","07078",0,"2011",1157388.45175,1762,1461777.51777409,5788,0.98124852030611,0.978929406853148,0.00231911345296187,1,0,0,0,0,0
"717","07078",0,"2012",1146362.45158333,1752,1676381.13969336,5671,0.98628304245452,0.977038815026163,0.00924422742835751,1,0,0,0,0,0
"718","07078",0,"2013",1206582.48183333,1813,1849943.79251701,5809,0.989170254555197,0.979112214592584,0.0100580399626127,1,0,0,0,0,0
"719","07078",0,"2014",1308978.27675,1829,2310677.77435897,5843,0.989356572804199,0.981763368220136,0.00759320458406265,1,0,0,0,0,0
"720","07078",0,"2015",1360146.53408333,1815,1628547.18013468,5915,0.989886699328313,0.973591554666463,0.0162951446618496,1,0,0,0,0,0
"721","07078",0,"2016",1398115.15691667,1789,2093156.23448276,5826,0.990663716380241,0.982658775012662,0.00800494136757879,1,0,0,0,0,0
"722","07078",0,"2017",1427881.51683333,1811,2343326.13058419,5841,0.988784844654873,0.977551894235976,0.0112329504188968,1,0,0,0,0,0
"723","07078",0,"2018",1450004.30941667,1791,1795701.64371773,5856,0.988581507037682,0.963412514385791,0.0251689926518912,1,0,0,0,0,0
"724","07078",0,"2019",1396396.44908333,1802,2341060.13513514,5760,0.98520590375291,0.977648340496236,0.00755756325667423,1,0,0,0,0,0
"725","07078",0,"2020",1379083.21025,1825,2841117.68697124,5655,0.982210884805533,0.982202960145408,7.92466012478066e-06,1,0,0,0,0,0
"726","07078",0,"2021",1542932.4465,1965,NA,NA,0.986315747791992,NA,NA,1,NA,NA,NA,NA,NA
"727","07079",0,"2011",437680.814833333,5392,191051.128359406,16204,0.738682253755201,0.495696941551679,0.242985312203522,1,0,0,0,0,0
"728","07079",0,"2012",425195.607475,5338,209351.045454545,16212,0.710553033559219,0.553212313592241,0.157340719966977,1,0,0,0,0,0
"729","07079",0,"2013",453495.223341667,5741,218088.938186813,16242,0.721824668021866,0.567419351598785,0.154405316423081,1,0,0,0,0,0
"730","07079",0,"2014",499353.082358333,5620,244012.803030303,16290,0.727972627134222,0.617619799930099,0.110352827204122,1,0,0,0,0,0
"731","07079",0,"2015",524767.372641667,5585,273366.068965517,16305,0.732107558165521,0.658611471245626,0.0734960869198952,1,0,0,0,0,0
"732","07079",0,"2016",560081.038258333,5656,289925.534693878,16282,0.711119991489101,0.715664882481048,-0.00454489099194633,1,0,0,0,0,0
"733","07079",0,"2017",599293.514108333,5610,328187.662162162,16503,0.707698663670161,0.762267324626786,-0.0545686609566249,1,0,0,0,0,0
"734","07079",0,"2018",631766.619208333,5593,356114.948924731,16434,0.710915298142415,0.781916715934347,-0.0710014177919324,1,0,0,0,0,0
"735","07079",0,"2019",632717.678816667,5608,371664.524128686,16521,0.689998002295379,0.790647357624672,-0.100649355329293,1,0,0,0,0,0
"736","07079",0,"2020",648978.167616667,5571,386527.331521739,16634,0.685466597871857,0.817129338311833,-0.131662740439976,1,0,0,0,0,0
"737","07079",0,"2021",740481.463358333,5876,NA,NA,0.73253890528,NA,NA,1,NA,NA,NA,NA,NA
"738","07080",0,"2011",282425.490433333,5552,118170.109020949,16116,0.322801881289029,0.265120927057621,0.0576809542314075,1,0,0,0,0,0
"739","07080",0,"2012",262684.743858333,5681,122101.500427716,16576,0.2763265845122,0.261136065295892,0.0151905192163077,1,0,0,0,0,0
"740","07080",0,"2013",264037.329441667,5696,124071.238377008,16624,0.27472770374984,0.25784723488012,0.0168804688697207,1,0,0,0,0,0
"741","07080",0,"2014",289312.953958333,5691,129355.607594937,16641,0.283353120809222,0.257637550121895,0.0257155706873277,1,0,0,0,0,0
"742","07080",0,"2015",300258.571025,5689,137115.561769616,16514,0.279388330126167,0.269331078663155,0.0100572514630123,1,0,0,0,0,0
"743","07080",0,"2016",311324.178441667,5590,138973.243333333,16496,0.261655236089777,0.269539085544646,-0.00788384945486936,1,0,0,0,0,0
"744","07080",0,"2017",321368.194475,5550,146858.462540717,16575,0.243193085597104,0.264357583306142,-0.0211644977090377,1,0,0,0,0,0
"745","07080",0,"2018",342368.806275,5590,157845.53902439,16368,0.222960537039837,0.273132363826735,-0.0501718267868977,1,0,0,0,0,0
"746","07080",0,"2019",363270.584908333,5576,165869.004022526,16308,0.216659285972517,0.290519855839235,-0.0738605698667179,1,0,0,0,0,0
"747","07080",0,"2020",375721.552,8464,164241.576164167,23961,0.185936520926471,0.271938109125341,-0.0860015881988704,1,0,0,0,0,0
"748","07080",0,"2021",427427.675691667,8390,NA,NA,0.218257788496315,NA,NA,1,NA,NA,NA,NA,NA
"749","07081",0,"2011",369901.864075,6889,115453.512183353,15606,0.576930594576608,0.251756857649803,0.325173736926805,1,1,0,1,NA,0
"750","07081",0,"2012",355577.740608333,7112,128797.275207592,16030,0.560394905715964,0.282109100127678,0.278285805588286,1,1,0,2,0,0
"751","07081",0,"2013",372095.854333333,7130,131779.538641686,16249,0.575075114267143,0.286839782933201,0.288235331333942,1,1,0,3,0,0
"752","07081",0,"2014",393090.43245,7416,141689.905263158,16729,0.561384528020544,0.30144717810535,0.259937349915194,1,1,0,4,0,0
"753","07081",0,"2015",401383.497333333,7453,151674.743352601,17101,0.540506986537053,0.317253799989442,0.223253186547612,1,0,0,4,0,0
"754","07081",0,"2016",418562.999341667,7475,152569.021052632,17318,0.50239502754304,0.317179094568467,0.185215932974573,1,0,0,4,0,0
"755","07081",0,"2017",441588.306725,7290,164397.917345751,17528,0.498708821835604,0.318164242273101,0.180544579562503,1,0,0,4,0,0
"756","07081",0,"2018",450657.401966667,7336,185392.715777262,17398,0.435682307828127,0.359023206983977,0.0766591008441497,1,0,0,4,0,0
"757","07081",0,"2019",455059.498425,7103,184877.330616997,17406,0.383726178546649,0.341068333904578,0.0426578446420708,1,0,0,4,0,0
"758","07081",0,"2020",467935.925175,6938,180445.25284738,17432,0.382661606009754,0.328293871679172,0.0543677343305813,1,0,0,4,0,0
"759","07081",0,"2021",515812.545083333,6763,NA,NA,0.398779687486601,NA,NA,1,NA,NA,NA,NA,NA
"760","07082",0,"2011",469858.219266667,1722,67897.4839416058,4735,0.780627421856716,0.105993925483144,0.674633496373572,1,1,1,1,NA,NA
"761","07082",0,"2012",470432.340066667,1680,73760.6451612903,4793,0.786401516272573,0.112495803461804,0.673905712810769,1,1,1,2,0,0
"762","07082",0,"2013",501893.775266667,1681,80499.9395017794,4868,0.787858918237545,0.122711021962529,0.665147896275016,1,1,1,3,0,0
"763","07082",0,"2014",550330.741616667,1659,88964.4857142857,4957,0.785125183720405,0.136383491932235,0.64874169178817,1,1,1,4,0,0
"764","07082",0,"2015",556570.0839,1717,89559.2152777778,5020,0.759864047537176,0.13024061222215,0.629623435315026,1,1,1,5,0,0
"765","07082",0,"2016",562600.690216667,1728,88734.6456140351,5295,0.714649607425878,0.123806310767818,0.59084329665806,1,1,1,6,0,0
"766","07082",0,"2017",570288.120125,1757,101452.847750865,5292,0.696440249678555,0.142917228589129,0.553523021089426,1,1,1,7,0,0
"767","07082",0,"2018",576799.700808333,1800,98506.031358885,5266,0.662861902483786,0.122213345109864,0.540648557373922,1,1,1,8,0,0
"768","07082",0,"2019",583823.228258333,1794,105172.132404181,5065,0.638397923091748,0.135780850436616,0.502617072655132,1,1,1,9,0,0
"769","07082",0,"2020",590051.546816667,1622,120579.958477509,4462,0.632998927971912,0.172103025643058,0.460895902328854,1,1,1,10,0,0
"770","07082",0,"2021",650369.239283333,1657,NA,NA,0.644904922865374,NA,NA,1,NA,NA,NA,NA,NA
"771","07083",0,"2011",272207.389166667,12943,258963.672698164,36299,0.289665252741135,0.742929699409639,-0.453264446668503,1,0,0,0,0,0
"772","07083",0,"2012",252895.266125,13144,265280.483536811,36016,0.257489232418559,0.741894231393005,-0.484404998974446,1,0,0,0,0,0
"773","07083",0,"2013",255989.719425,13493,273339.646108664,36630,0.254232223356806,0.74559825573486,-0.491366032378055,1,0,0,0,0,0
"774","07083",0,"2014",266747.747758333,13585,277256.581625183,36924,0.246529003969988,0.729798463404256,-0.483269459434268,1,0,0,0,0,0
"775","07083",0,"2015",270768.812391667,13688,290788.007594937,37413,0.229887000279497,0.743634673033713,-0.513747672754216,1,0,0,0,0,0
"776","07083",0,"2016",282375.319316667,13670,296754.551415263,37168,0.2034968828536,0.728468299128721,-0.524971416275122,1,0,0,0,0,0
"777","07083",0,"2017",303448.345441667,13670,312262.579376329,37949,0.21472549467926,0.709207563940734,-0.494482069261474,1,0,0,0,0,0
"778","07083",0,"2018",326538.051475,13687,327337.03754386,37505,0.195634635343666,0.7153426068032,-0.519707971459534,1,0,0,0,0,0
"779","07083",0,"2019",345312.904633333,13501,334340.590248963,36702,0.178742602731703,0.703384624371922,-0.524642021640219,1,0,0,0,0,0
"780","07083",0,"2020",365612.251683333,19421,341923.814989872,53531,0.171824321509902,0.727909533348141,-0.556085211838239,1,0,0,0,0,0
"781","07083",0,"2021",415844.209566667,19807,NA,NA,0.189488676345297,NA,NA,1,NA,NA,NA,NA,NA
"782","07086",0,"2011",327461.865608333,7820,68778.5150145773,15766,0.474738017889094,0.107105718330535,0.36763229955856,1,1,1,1,NA,NA
"783","07086",0,"2012",346876.496775,7940,73215.3128654971,16290,0.543225666783298,0.109848135391757,0.433377531391541,1,1,1,2,0,0
"784","07086",0,"2013",402529.317466667,8077,80413.5122302158,16315,0.63470336896245,0.122081562473981,0.51262180648847,1,1,1,3,0,0
"785","07086",0,"2014",459155.8409,8195,96172.7735334243,16622,0.684777669752577,0.160955318555938,0.523822351196639,1,1,1,4,0,0
"786","07086",0,"2015",493320.411808333,8441,115597.013994911,16822,0.681532264648724,0.206700916925279,0.474831347723445,1,1,1,5,0,0
"787","07086",0,"2016",512343.041908333,8782,119308.906371912,17397,0.676142990826119,0.208853239638473,0.467289751187646,1,1,1,6,0,0
"788","07086",0,"2017",541605.099125,9162,128968.727741935,18204,0.671005422637716,0.213994847263903,0.457010575373813,1,1,1,7,0,0
"789","07086",0,"2018",622586.786475,9309,159488.457772338,18460,0.699069836814666,0.280542226850653,0.418527609964013,1,1,0,8,0,0
"790","07086",0,"2019",674256.986241667,9597,178087.785283474,19022,0.710246081688065,0.320256245971313,0.389989835716752,1,1,0,9,0,0
"791","07086",0,"2020",685863.962675,10071,185555.902186421,19418,0.715234882218119,0.343157834616198,0.372077047601921,1,1,0,10,0,0
"792","07086",0,"2021",747156.68815,11332,NA,NA,0.736973206795857,NA,NA,1,NA,NA,NA,NA,NA
"793","07087",0,"2011",193744.845566667,26862,228045.184560026,70410,0.103710736967806,0.651099772408617,-0.547389035440811,1,0,0,0,0,0
"794","07087",0,"2012",192018.229766667,27309,228736.794371602,70843,0.115761660003579,0.628779328308753,-0.513017668305174,1,0,0,0,0,0
"795","07087",0,"2013",209094.093866667,26852,227495.797885971,71459,0.141013582447631,0.597477253075955,-0.456463670628325,1,0,0,0,0,0
"796","07087",0,"2014",228600.730025,27415,226899.591390941,72475,0.149689181583925,0.571291097245754,-0.421601915661829,1,0,0,0,0,0
"797","07087",0,"2015",248939.630958333,27629,231131.65408805,73017,0.167139050770167,0.549639037668442,-0.382499986898275,1,0,0,0,0,0
"798","07087",0,"2016",270397.330183333,28117,231752.834798995,73073,0.178799452140607,0.546666963169388,-0.367867511028781,1,0,0,0,0,0
"799","07087",0,"2017",298116.329341667,27970,233115.387665198,73758,0.194527182254519,0.522500960144375,-0.327973777889855,1,0,0,0,0,0
"800","07087",0,"2018",338560.106216667,28406,234929.538654147,71932,0.21555616572091,0.502453460081213,-0.286897294360302,1,0,0,0,0,0
"801","07087",0,"2019",363218.521508333,28591,238190.570271112,71734,0.214151733665609,0.495403147774894,-0.281251414109285,1,0,0,0,0,0
"802","07087",0,"2020",395472.1453,29138,250076.225835058,71306,0.235302685770165,0.522553141755371,-0.287250455985206,1,0,0,0,0,0
"803","07087",0,"2021",427060.602833333,29155,NA,NA,0.21589044426498,NA,NA,1,NA,NA,NA,NA,NA
"804","07088",0,"2011",NA,2040,14155.4734101011,5103,NA,0.00831259805138371,NA,1,NA,1,NA,NA,NA
"805","07088",0,"2012",NA,2083,13902.4096385542,5226,NA,0.00740351549572666,NA,1,NA,1,NA,NA,NA
"806","07088",0,"2013",NA,2098,13991.8837209302,5030,NA,0.00794863838787066,NA,1,NA,1,NA,NA,NA
"807","07088",0,"2014",NA,2078,14000.1705882353,5113,NA,0.00743677932250738,NA,1,NA,1,NA,NA,NA
"808","07088",0,"2015",179016.064371429,2053,14289.9421965318,4677,0.0661224019122617,0.00706431383131624,0.0590580880809455,1,0,1,NA,NA,NA
"809","07088",0,"2016",177152.798258333,2021,14770.2102272727,4661,0.0481723112290671,0.00936131265656004,0.038810998572507,1,0,1,NA,NA,NA
"810","07088",0,"2017",199416.858441667,2033,15155.6043956044,4779,0.0508220325973497,0.00612524508642923,0.0446967875109205,1,0,1,NA,NA,NA
"811","07088",0,"2018",223602.000833333,2018,15821.478021978,4559,0.0403012006108728,0.00606312184191628,0.0342380787689565,1,0,1,NA,NA,NA
"812","07088",0,"2019",243629.322741667,2039,16447.7431693989,4894,0.0370426691212551,0.00598911647815562,0.0310535526430995,1,0,1,NA,NA,NA
"813","07088",0,"2020",265131.0535,1885,16318.7315789474,5204,0.02713947494223,0.00482789720779542,0.0223115777344346,1,0,1,NA,NA,NA
"814","07088",0,"2021",305982.065658333,1909,NA,NA,0.0294575934844028,NA,NA,1,NA,NA,NA,NA,NA
"815","07090",0,"2011",615567.967125,10554,625306.375073659,30095,0.91485696304951,0.946413383160162,-0.0315564201106524,1,0,0,0,0,0
"816","07090",0,"2012",607367.450966667,10681,715380.043572985,30296,0.897887016600607,0.944913586440017,-0.0470265698394106,1,0,0,0,0,0
"817","07090",0,"2013",637158.519775,10657,734783.981765135,30525,0.880333360485328,0.945012525301847,-0.0646791648165191,1,0,0,0,0,0
"818","07090",0,"2014",692920.586316667,10794,869614.541031227,30647,0.875583115835351,0.945722620302595,-0.0701395044672433,1,0,0,0,0,0
"819","07090",0,"2015",717470.047883333,10885,878899.498184459,30552,0.851142690789642,0.94265383284153,-0.0915111420518874,1,0,0,0,0,0
"820","07090",0,"2016",749167.974425,11061,938476.739035088,30438,0.839720667784614,0.951425392941694,-0.11170472515708,1,0,0,0,0,0
"821","07090",0,"2017",758232.807091667,11182,1041725.40872727,30591,0.819879647790319,0.947942818120096,-0.128063170329777,1,0,0,0,0,0
"822","07090",0,"2018",773464.655875,10906,1155785.22904624,30086,0.786483319346693,0.944076744008419,-0.157593424661726,1,0,0,0,0,0
"823","07090",0,"2019",770301.525683333,10909,1219254.5323741,29877,0.78076901793516,0.948734232563257,-0.167965214628096,1,0,0,0,0,0
"824","07090",0,"2020",794139.161008333,10670,1236694.79100145,29690,0.7913606761321,0.945286036341916,-0.153925360209817,1,0,0,0,0,0
"825","07090",0,"2021",873541.527408333,11047,NA,NA,0.812311501516059,NA,NA,1,NA,NA,NA,NA,NA
"826","07092",0,"2011",495380.431791667,2450,83037.0835646007,6638,0.808103802137028,0.140053268858631,0.668050533278398,1,1,1,1,NA,NA
"827","07092",0,"2012",479433.666783333,2501,89309,6695,0.795038942671502,0.14849601751141,0.646542925160092,1,1,1,2,0,0
"828","07092",0,"2013",519832.107633333,2531,100148.115264798,6741,0.805118135927084,0.191346116187706,0.613772019739378,1,1,1,3,0,0
"829","07092",0,"2014",555612.372083333,2453,110896.260188088,6765,0.79034946558883,0.207374465447009,0.582975000141821,1,1,1,4,0,0
"830","07092",0,"2015",578306.380475,2472,115016.537993921,6832,0.772125796999189,0.206007092531429,0.56611870446776,1,1,1,5,0,0
"831","07092",0,"2016",616173.506325,2468,120362.968944099,6835,0.766490757918717,0.211796341253955,0.554694416664762,1,1,1,6,0,0
"832","07092",0,"2017",627612.036633333,2485,141540.393393393,6907,0.730258306621427,0.25072382346904,0.479534483152387,1,1,0,7,0,0
"833","07092",0,"2018",647330.850416667,2464,162492.84272997,6820,0.717408327076928,0.297864661105433,0.419543665971495,1,1,0,8,0,0
"834","07092",0,"2019",637017.083283333,2522,159804.378698225,6826,0.691120298366946,0.267198930054618,0.423921368312328,1,1,0,9,0,0
"835","07092",0,"2020",643614.762658333,2535,165345.079178886,6859,0.678310716889285,0.278157066344152,0.400153650545133,1,1,0,10,0,0
"836","07092",0,"2021",705917.44235,2576,NA,NA,0.705688574652588,NA,NA,1,NA,NA,NA,NA,NA
"837","07093",0,"2011",201307.617975,22320,196372.010247402,54262,0.112463893962065,0.517085443275708,-0.404621549313643,1,0,0,0,0,0
"838","07093",0,"2012",189587.659083333,22353,196823.040273283,55475,0.108674714252899,0.505593779885854,-0.396919065632955,1,0,0,0,0,0
"839","07093",0,"2013",204808.57815,22750,203969.015756303,56447,0.125048959846101,0.521142831944269,-0.396093872098169,1,0,0,0,0,0
