zip_code,nyc_flag,year,avg_zhvi,housing_units,agi,total_pop,avg_zhvi_pct,agi_pct,percentile_diff,inner_third_flag,gap_25_pct,bottom_income_quartile,gap_years,first_gap,gentrification_signal,avg_rent,gross_rent_per_unit,evictions,eviction_filings,violations_a,violations_b,violations_c,total_violations,dob_calls_311,permits_alteration,permits_demolition,nypd_calls_311,arrests
10452,1,2021,293978.116891667,28178,NA,78640,0.0225928942219272,NA,NA,1,NA,NA,NA,NA,NA,NA,1220.0658669884308,0,5,3785,8086,4795,16666,760,3,4,16168,2523
10453,1,2011,217337.430183333,27687,178440.736780002,79187,0.146026403088885,0.463293603833363,-0.317267200744478,1,0,0,0,0,0,NA,NA,NA,NA,1231,3262,555,5048,695,2,NA,3229,4941
10453,1,2012,217776.50075,27872,179398.563755459,79139,0.165943344395998,0.451506732846576,-0.285563388450579,1,0,0,0,0,0,NA,NA,NA,NA,1656,4110,1174,6940,514,5,NA,3356,4365
10453,1,2013,227589.245575,27833,181762.481148243,79583,0.180640118016668,0.446801030598394,-0.266160912581725,1,0,0,0,0,0,NA,NA,NA,NA,2417,7185,2699,12301,622,5,4,3446,3653
10453,1,2014,236657.4288,28135,186713.247357294,78379,0.169420562679063,0.45161765924021,-0.282197096561146,1,0,0,0,0,0,NA,NA,NA,NA,2455,7738,2724,12917,597,4,1,4725,3379
10453,1,2015,246714.966791667,28494,193624.771059216,79390,0.156714295419642,0.444990496359871,-0.288276200940229,1,0,0,0,0,0,NA,NA,NA,NA,2766,7671,2850,13287,793,7,3,6300,2718
10453,1,2016,267932.934891667,28777,196189.630136986,80405,0.162351486450465,0.444942634038494,-0.282591147588029,1,0,0,0,0,0,NA,NA,NA,NA,3143,10455,3028,16626,848,7,NA,7089,2477
10453,1,2017,292708.300625,28676,204411.352268083,82529,0.182273523608277,0.43649643434656,-0.254222910738283,1,0,0,0,0,0,NA,NA,0,600,3757,10398,3068,17223,1144,2,1,7784,2290
10453,1,2018,326317.83705,28804,214459.06473663,80604,0.192503411178052,0.437749870441352,-0.2452464592633,1,0,0,0,0,0,NA,NA,0,510,3428,9861,2879,16168,1096,4,4,8184,2512
10453,1,2019,375082.033191667,28785,220853.682769726,81747,0.236734309248492,0.441347621290959,-0.204613312042467,1,0,0,0,0,0,NA,NA,0,476,3407,7306,5002,15715,1052,2,6,10362,1952
10453,1,2020,424461.238625,28593,221145.644701349,79927,0.308915087715316,0.443526869756773,-0.134611782041456,1,0,0,0,0,0,NA,NA,0,89,2138,4342,3346,9826,831,2,3,19596,1417
10453,1,2021,453838.966566667,29045,NA,82477,0.284972758359257,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,1,3361,6524,4226,14111,819,4,16,19665,1382
10455,1,2011,191816.289083333,12600,293283.238765308,34067,0.100737258658253,0.810324814089193,-0.70958755543094,1,0,0,0,0,0,NA,715.5171428571429,NA,NA,319,1009,200,1528,324,2,NA,1147,4861
10455,1,2012,181589.224316667,12784,289248.492287234,34452,0.100415875251246,0.790999901644804,-0.690584026393558,1,0,0,0,0,0,NA,763.0269086357947,NA,NA,397,1284,564,2245,263,2,NA,1724,4926
10455,1,2013,213719.344591667,13111,295044.093302059,35252,0.145845062319827,0.790593391635175,-0.644748329315347,1,0,0,0,0,0,NA,777.0636107085653,NA,NA,557,1858,807,3222,260,5,NA,2366,4806
10455,1,2014,223512.025141667,13497,297877.687017002,37000,0.129763086350494,0.761122867481359,-0.631359781130865,1,0,0,0,0,0,NA,814.7052678372971,NA,NA,636,2179,862,3677,289,NA,1,2321,5193
10455,1,2015,232814.866458333,13981,305547.392713568,38937,0.123549549377746,0.753015381817541,-0.629465832439795,1,0,0,0,0,0,NA,828.7822759459266,NA,NA,916,2219,682,3817,260,3,1,2674,5335
10455,1,2016,258212.456841667,14304,308198.113895216,40663,0.139063376182024,0.761676301542098,-0.622612925360074,1,0,0,0,0,0,NA,863.5992030201343,NA,NA,845,2730,912,4487,412,4,2,3219,4379
10455,1,2017,276715.484966667,14350,317863.09335996,41250,0.142480153524567,0.726906960501031,-0.584426806976464,1,0,0,0,0,0,NA,909.6113588850176,0,236,1074,2685,874,4633,415,3,1,3374,3342
10455,1,2018,292661.348083333,14572,327260.677194728,40753,0.128124481396294,0.706962916483977,-0.578838435087683,1,0,0,0,0,0,NA,980.8013999451002,0,207,978,2981,1018,4977,493,8,3,3650,2680
10455,1,2019,343993.190525,14699,335425.41950734,40807,0.17401357646519,0.706622828855285,-0.532609252390095,1,0,0,0,0,0,NA,979.5796312674332,0,185,1170,2294,1498,4962,453,4,12,4281,2863
10455,1,2020,377390.910541667,14825,336409.608986616,39111,0.189601314649722,0.706273649265192,-0.51667233461547,1,0,0,0,0,0,NA,1024.4881618887016,0,35,720,1566,1241,3527,275,7,NA,7638,1532
10455,1,2021,370300.064166667,15166,NA,40376,0.119929740728989,NA,NA,1,NA,NA,NA,NA,NA,NA,1080.516813925887,NA,NA,1760,2335,1529,5624,269,6,NA,7194,1401
10456,1,2011,167016.719216667,26883,254048.082214868,76842,0.0647391225262645,0.726866098687652,-0.662126976161387,1,0,0,0,0,0,NA,NA,NA,NA,915,2635,623,4173,558,9,6,2933,6987
10456,1,2012,168434.132366667,27329,255857.894381333,78967,0.0749927550090343,0.707809103625419,-0.632816348616385,1,0,0,0,0,0,NA,NA,NA,NA,1836,5112,1560,8508,538,5,2,3029,5288
10456,1,2013,195610.601683333,27548,263345.702588802,78371,0.104875778125903,0.720931484747634,-0.616055706621731,1,0,0,0,0,0,NA,NA,NA,NA,1651,5762,2288,9701,510,7,NA,3471,4992
10456,1,2014,213625.70295,28043,273491.676918483,83613,0.107403064388412,0.705575257013764,-0.598172192625352,1,0,0,0,0,0,NA,NA,NA,NA,1962,6389,2661,11012,564,3,1,4844,4391
10456,1,2015,225252.563216667,28581,284685.82857983,85144,0.108462210960225,0.693976422759454,-0.585514211799229,1,0,0,0,0,0,NA,NA,NA,NA,2607,6538,2150,11295,582,2,1,6402,4399
10456,1,2016,243298.840208333,29039,288408.633765468,86785,0.114099682713455,0.702635987218018,-0.588536304504563,1,0,0,0,0,0,NA,NA,NA,NA,2499,7821,2485,12805,685,9,2,8388,3874
10456,1,2017,271111.057925,29252,303359.65742632,87276,0.129764625637455,0.69161567568622,-0.561851050048766,1,0,0,0,0,0,NA,NA,0,552,3325,8858,2829,15012,719,15,5,7484,3573
10456,1,2018,307807.56845,29580,322199.474399769,86789,0.152155416485017,0.69670241120466,-0.544546994719643,1,0,0,0,0,0,NA,NA,0,572,3370,9266,2803,15439,991,11,4,7791,2875
10456,1,2019,360605.71585,29657,331822.346120314,84171,0.206490881381114,0.694982435960546,-0.488491554579432,1,0,0,0,0,0,NA,NA,1,539,3742,7651,5197,16590,994,14,6,8970,2303
10456,1,2020,411391.76505,33649,321272.863798301,91401,0.269546522962718,0.674709963040973,-0.405163440078255,1,0,0,0,0,0,NA,NA,0,88,2185,4412,3434,10031,751,7,2,16594,1643
10456,1,2021,415680.210175,34140,NA,93172,0.186087128356276,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,0,1,4184,7565,4980,16729,911,14,NA,17678,1867
10457,1,2011,224151.954416667,22646,23048.5844036697,64013,0.172676113901505,0.0188030999198899,0.153873013981615,1,0,1,0,0,0,NA,NA,NA,NA,1032,3048,619,4699,601,4,2,2659,6600
10457,1,2012,218221.336758333,22707,24051.7385321101,65313,0.169742664230687,0.0194549268628967,0.15028773736779,1,0,1,0,0,0,NA,NA,NA,NA,1782,5039,1418,8239,604,7,3,2741,6959
10457,1,2013,216234.337141667,22933,24195.738317757,65178,0.153657636153375,0.0184684240025802,0.135189212150795,1,0,1,0,0,0,NA,NA,NA,NA,2304,7079,2644,12027,596,6,2,3454,6818
10457,1,2014,226404.857858333,23108,26005.1603773585,65945,0.137187234815844,0.0189411585212602,0.118246076294583,1,0,1,0,0,0,NA,NA,NA,NA,2685,8788,3048,14521,622,6,5,4507,7162
10457,1,2015,239403.5281,23546,25782.4719626168,67439,0.144321364018038,0.0176373481324174,0.126684015885621,1,0,1,0,0,0,NA,NA,NA,NA,2961,7758,2731,13450,588,8,4,5624,6196
10457,1,2016,263709.2859,23699,26468.7235023041,68164,0.150179029014617,0.020725949849881,0.129453079164736,1,0,1,0,0,0,NA,NA,NA,NA,2755,9062,2885,14702,705,6,11,6898,5846
10457,1,2017,289883.302675,23768,28434.495412844,70480,0.172898450586203,0.0180169872411093,0.154881463345093,1,0,1,0,0,0,1735.2989121055753,NA,0,538,3538,9574,2831,15943,872,1,13,7484,5313
10457,1,2018,371393.669691667,23949,32140.1266968326,69452,0.281468688642641,0.0204873669611308,0.260981321681511,1,1,1,1,1,1,1871.913750816425,NA,1,463,3597,9956,2893,16446,957,7,15,7860,5034
10457,1,2019,353708.2723,24277,30620.1697247706,70703,0.194856490389661,0.0176004475462533,0.177256042843408,1,0,1,1,0,0,1954.8180946203531,NA,0,387,3792,8480,5659,17931,1091,10,18,9212,4369
10457,1,2020,355745.5544,23896,29525.8054298643,70659,0.166131018003701,0.015628785270093,0.150502232733608,1,0,1,1,0,0,2077.949729759501,NA,0,78,2461,5353,4280,12094,708,17,10,22060,3293
10457,1,2021,359749.945816667,24909,NA,73987,0.092934450069939,NA,NA,1,NA,NA,NA,NA,NA,2105.313097392346,NA,0,2,4234,8431,5421,18086,835,9,19,18778,3338
10458,1,2011,281361.694625,24680,165953.996478691,67045,0.318053448464758,0.421740297292485,-0.103686848827727,1,0,0,0,0,0,NA,1019.9561183144248,NA,NA,1059,3053,721,4833,629,7,3,3193,5444
10458,1,2012,284530.129275,24747,167138.204675325,67633,0.347369861708935,0.421088729241896,-0.0737188675329613,1,0,0,0,0,0,NA,1063.2282296844062,NA,NA,1756,4998,1505,8259,605,6,4,3423,4940
10458,1,2013,289814.671183333,24928,168782.302857143,68100,0.317533197813379,0.415776341392344,-0.0982431435789647,1,0,0,0,0,0,NA,1079.0126363928114,NA,NA,2336,6635,2715,11686,625,2,3,4203,4534
10458,1,2014,301166.386675,25288,175812.303278689,69621,0.306068899239465,0.415736855382952,-0.109667956143487,1,0,0,0,0,0,NA,1110.4818886428343,NA,NA,2674,8167,2974,13815,627,3,6,5297,4174
10458,1,2015,297312.675183333,25438,181894.6663286,72423,0.272271505047935,0.408984811775128,-0.136713306727194,1,0,0,0,0,0,NA,1135.539429200409,NA,NA,3242,8222,2798,14262,592,4,2,5599,3250
10458,1,2016,323870.692633333,25678,183832.135532995,72876,0.280746513399168,0.41040958632311,-0.129663072923942,1,0,0,0,0,0,1559.073514659853,1157.6548017758391,NA,NA,3027,9169,3069,15265,718,9,7,6570,2961
10458,1,2017,361616.139075,25740,191634.600201918,75332,0.326825137754756,0.406917892447112,-0.0800927546923558,1,0,0,0,0,0,1668.0084175919314,1187.3938616938617,1,684,3430,8726,2992,15148,785,5,2,7449,3104
10458,1,2018,375885.117258333,25803,198905.667333667,74460,0.289862441610565,0.401806980902755,-0.11194453929219,1,0,0,0,0,0,1747.1701781975569,1227.5525714064256,0,574,3643,9263,2993,15899,824,9,13,7455,2672
10458,1,2019,408719.207308333,26147,202776.180746562,75764,0.313093596057667,0.398169710253881,-0.0850761141962136,1,0,0,0,0,0,1784.5088354765203,1273.040540023712,0,472,3611,7907,5081,16599,813,7,18,7721,2146
10458,1,2020,458920.665158333,29361,200328.257516974,81472,0.365593301713685,0.394121401299141,-0.0285280995854568,1,0,0,0,0,0,1841.1260814385496,1291.1198869248324,0,75,2323,5184,3911,11418,588,14,7,13273,1291
10458,1,2021,438885.82085,29572,NA,81944,0.240630058468264,NA,NA,1,NA,NA,NA,NA,NA,1890.709330399359,1348.107365075071,0,3,4149,7516,5237,16902,774,9,17,16143,1323
10459,1,2011,219100.559391667,15104,229551.017197824,42057,0.153437644437338,0.657265653020185,-0.503828008582847,1,0,0,0,0,0,NA,848.2486096398305,NA,NA,438,1436,401,2275,438,3,1,1632,6129
10459,1,2012,215631.2773,15503,228862.624919511,42907,0.162685164166462,0.632867317046618,-0.470182152880156,1,0,0,0,0,0,NA,841.2697542411146,NA,NA,832,2289,799,3920,353,6,1,1701,5523
10459,1,2013,222018.494566667,15632,231049.00505689,44426,0.159464187644583,0.613374202983287,-0.453910015338704,1,0,0,0,0,0,NA,865.0717758444217,NA,NA,933,2734,1260,4927,345,4,2,1935,5522
10459,1,2014,234358.138533333,15895,235836.724790568,44755,0.165035462909719,0.59769909466116,-0.432663631751441,1,0,0,0,0,0,NA,868.0296319597358,NA,NA,1039,3213,1297,5549,382,3,NA,2472,5634
10459,1,2015,245760.114341667,16245,243905.419921284,44754,0.152762821265389,0.592463202726723,-0.439700381461333,1,0,0,0,0,0,NA,869.8168051708218,NA,NA,1502,3746,1519,6767,440,5,NA,2808,4579
10459,1,2016,263583.623475,16384,245229.451130116,44850,0.147201180233438,0.579008631447801,-0.431807451214363,1,0,0,0,0,0,NA,893.06988525390625,NA,NA,1187,4387,1476,7050,523,4,1,3776,4051
10459,1,2017,286298.715583333,16583,253926.001506932,46079,0.16702111643098,0.567169267996139,-0.40014815156516,1,0,0,0,0,0,NA,953.7640354579992,0,346,1828,4853,1735,8416,623,5,3,4376,3405
10459,1,2018,307881.711133333,16772,261271.126440267,45065,0.155571163408472,0.557405715504572,-0.4018345520961,1,0,0,0,0,0,NA,984.708383019318,0,335,1638,4607,1513,7758,580,5,6,4437,2933
10459,1,2019,345022.016741667,17163,268984.779314492,45534,0.176492139303862,0.559589997277767,-0.383097857973905,1,0,0,0,0,0,NA,1015.141700168968,0,330,1775,3709,2657,8141,625,8,8,4763,2460
10459,1,2020,390223.499108333,17034,276055.219668315,46187,0.218555680401255,0.579853214909811,-0.361297534508555,1,0,0,0,0,0,NA,NA,0,57,1173,2499,1823,5495,381,3,10,7936,1839
10459,1,2021,387313.963216667,17601,NA,48783,0.156086581051763,NA,NA,1,NA,NA,NA,NA,NA,NA,1130.233282199875,NA,NA,2604,3517,2327,8448,430,5,6,7377,1929
10460,1,2011,117324.646425,23970,323205.03721118,63639,0.0176159488509287,0.85967218877063,-0.842056239919702,1,0,0,0,0,0,NA,913.0017104714226,NA,NA,681,2409,538,3628,479,7,NA,2410,4318
10460,1,2012,118548.226083333,24039,310473.849676337,64263,0.0203806215533711,0.834571193766014,-0.814190572212643,1,0,0,0,0,0,NA,917.1217188734972,NA,NA,1227,3392,948,5567,417,2,1,2113,4024
10460,1,2013,122279.125241667,23699,315231.272536688,64409,0.0223144389955442,0.834881481363059,-0.812567042367515,1,0,0,0,0,0,NA,927.465969028229,NA,NA,1092,3612,1595,6299,411,1,7,2383,4174
10460,1,2014,126238.1184,23746,321255.031101022,65858,0.0229528996354635,0.814451408982683,-0.79149850934722,1,0,0,0,0,0,NA,949.449802071928,NA,NA,1327,4143,1779,7249,538,5,3,3625,3859
10460,1,2015,130796.468391667,24030,326088.539968476,66742,0.0186608357622974,0.795038483876077,-0.776377648113779,1,0,0,0,0,0,NA,929.8368289637953,NA,NA,1704,4487,1694,7885,483,3,3,4594,3298
10460,1,2016,137199.899758333,24192,332115.742607527,67334,0.0144503263947518,0.800288095308458,-0.785837768913707,1,0,0,0,0,0,NA,942.4847883597884,NA,NA,1740,5304,1980,9024,554,6,5,4994,3127
10460,1,2017,156077.881025,24475,345012.443661972,68338,0.0157550208869013,0.789426958671299,-0.773671937784398,1,0,0,0,0,0,NA,989.8918896833504,4,477,2181,5146,1566,8893,608,5,9,5700,2648
10460,1,2018,230067.613966667,24534,356899.777534487,66410,0.0464796406686115,0.786443466378147,-0.739963825709535,1,0,0,0,0,0,NA,1019.4131001874948,0,460,2422,6302,1852,10576,633,5,3,5497,2244
10460,1,2019,274735.314333333,24797,367511.16099675,66093,0.068423658400436,0.782574017445794,-0.714150359045358,1,0,0,0,0,0,NA,1047.619752389402,0,375,2119,4810,3029,9958,635,6,9,6323,1710
10460,1,2020,322177.496666667,24346,378218.221029173,64187,0.102482880499367,0.791035167976638,-0.688552287477271,1,0,0,0,0,0,NA,1121.6026451983898,0,45,1547,3106,2446,7099,560,3,13,13323,1084
10460,1,2021,361691.154341667,25184,NA,67009,0.0960929898110564,NA,NA,1,NA,NA,NA,NA,NA,NA,1212.2658036848793,0,1,2996,4699,3280,10975,506,3,8,13886,1223
10461,1,2011,330446.157091667,20487,281549.416875592,49138,0.483585136858216,0.775511043075153,-0.291925906216937,1,0,0,0,0,0,NA,1120.6994679552888,NA,NA,192,463,84,739,493,7,2,1698,1742
10461,1,2012,327034.734133333,20605,254838.065731814,48307,0.492393172626989,0.702441630376399,-0.21004845774941,1,0,0,0,0,0,NA,1137.205047318612,NA,NA,154,558,159,871,586,12,4,1796,1921
10461,1,2013,335096.687791667,20759,260800.024404086,49126,0.468596768432641,0.703676188423855,-0.235079419991214,1,0,0,0,0,0,NA,1189.67797100053,NA,NA,312,862,273,1447,511,10,4,2156,1860
10461,1,2014,347359.211041667,20959,262164.717495086,50037,0.450099051858617,0.665066754078366,-0.21496770221975,1,0,0,0,0,0,NA,NA,NA,NA,415,1183,327,1925,551,6,2,3045,2050
10461,1,2015,364984.252066667,20677,263956.339020979,50394,0.450304914205075,0.65390781469075,-0.203602900485676,1,0,0,0,0,0,NA,NA,NA,NA,560,1009,333,1902,598,7,5,4341,1743
10461,1,2016,388620.78775,20407,263484.650308469,48755,0.433133874001255,0.644303183005477,-0.211169309004222,1,0,0,0,0,0,NA,NA,NA,NA,485,1246,439,2170,757,11,5,5006,1844
10461,1,2017,413620.969441667,20414,270963.324675325,50263,0.432318556968458,0.632745590301868,-0.20042703333341,1,0,0,0,0,0,1689.3302180045082,NA,0,140,585,1108,391,2084,805,11,3,5079,1758
10461,1,2018,447055.254025,20382,280581.007949561,49932,0.430609534555845,0.614334700939218,-0.183725166383373,1,0,0,0,0,0,1744.6222544479983,NA,0,138,613,1173,398,2184,798,6,3,6350,1918
10461,1,2019,498639.879791667,20287,287702.16273326,48800,0.480914434979118,0.617485945712391,-0.136571510733273,1,0,0,0,0,0,1818.8606123447028,NA,0,123,803,1406,900,3109,824,12,4,6512,1582
10461,1,2020,546076.576925,20278,301567.352941176,50185,0.544120023300137,0.630787083028271,-0.0866670597281345,1,0,0,0,0,0,1910.7860850652853,1409.486142617615,0,16,405,701,476,1582,576,5,1,8406,1109
10461,1,2021,576791.301458333,20625,NA,52277,0.536011628077075,NA,NA,1,NA,NA,NA,NA,NA,1956.0520436983577,1463.5771636363636,NA,NA,1633,1358,828,3819,531,3,2,8766,1122
10462,1,2011,97795.6177091667,30324,226321.613245338,73967,0.00701444603199409,0.636203149685766,-0.629188703653772,1,0,0,0,0,0,NA,1117.68829969661,NA,NA,363,1249,181,1793,610,9,1,3088,2268
10462,1,2012,92332.5793025,30166,225411.097017371,75062,0.00580252791218214,0.602077626464955,-0.596275098552773,1,0,0,0,0,0,NA,1154.2329112245577,NA,NA,526,1432,368,2326,563,4,4,3053,1807
10462,1,2013,91485.6540158333,30127,228129.648727038,76067,0.00933023530578321,0.606626003835299,-0.597295768529516,1,0,0,0,0,0,NA,1187.7524811630765,NA,NA,633,1929,648,3210,535,4,1,2767,1779
10462,1,2014,91312.4620575,30098,232729.223904131,74375,0.0086690347927586,0.588217467991724,-0.579548433198965,1,0,0,0,0,0,NA,1214.6917403149712,NA,NA,796,2620,905,4321,566,3,1,3625,1836
10462,1,2015,98616.1595633333,30060,242406.005521472,76410,0.00863513870273949,0.587041552026566,-0.578406413323826,1,0,0,0,0,0,NA,1237.4483033932136,NA,NA,1104,2374,802,4280,664,2,4,4741,1730
10462,1,2016,112151.69985,30000,248486.563513927,76667,0.0101452498991857,0.591728803005838,-0.581583553106652,1,0,0,0,0,0,1358.0025682798416,1263.0160666666666,NA,NA,825,2441,770,4036,575,8,4,4864,1629
10462,1,2017,125539.017358333,30007,255361.616839536,76763,0.0100821485393958,0.575060679498944,-0.564978530959548,1,0,0,0,0,0,1351.5118834337147,1296.2506415169794,0,346,1052,2847,749,4648,729,8,1,5641,1879
10462,1,2018,152003.867141667,30078,264917.07342233,74603,0.00776965992566594,0.57674133922285,-0.568971679297184,1,0,0,0,0,0,1432.709293400403,1354.2339251280005,0,336,1173,2756,743,4672,869,3,NA,6158,1546
10462,1,2019,181096.722733333,30047,274424.150586114,73497,0.00622855238044633,0.581670021265278,-0.575441468884831,1,0,0,0,0,0,1508.9576054859851,1398.8669750723866,0,295,1430,2501,1240,5171,881,7,4,6374,1249
10462,1,2020,200683.287233333,29582,278713.990656934,73482,0.00690009273371805,0.583609629410679,-0.576709536676961,1,0,0,0,0,0,1561.589806340425,1451.891859914813,0,54,1000,1976,1233,4209,705,3,1,10301,739
10462,1,2021,210319.306758333,30186,NA,75354,0.00330785046530972,NA,NA,1,NA,NA,NA,NA,NA,1613.3324046070998,1552.2751606705094,0,5,2586,3606,2095,8287,861,5,7,12142,770
10463,1,2011,222901.416783333,26026,55666.3921595789,59331,0.166481706500164,0.0775815418508853,0.0889001646492791,1,0,1,0,0,0,NA,1237.0374625374625,NA,NA,514,1183,285,1982,506,9,NA,2165,2373
10463,1,2012,225559.010233333,25712,55465.6327372765,58654,0.186060757568405,0.0715038688868431,0.114556888681562,1,0,1,0,0,0,NA,1288.4707529558184,NA,NA,497,1377,369,2243,542,5,5,2462,2157
10463,1,2013,227945.440408333,25926,56644.0757780785,60407,0.184672339183313,0.0720617156160092,0.112610623567304,1,0,1,0,0,0,NA,1345.304559129831,NA,NA,713,2212,775,3700,527,4,5,2497,2029
10463,1,2014,229630.540883333,26174,56553.0026954178,60405,0.155376730794414,0.0643481326722705,0.0910285981221438,1,0,1,0,0,0,NA,1380.6111026209214,NA,NA,750,2309,847,3906,395,7,3,3576,2143
10463,1,2015,247392.804391667,25851,60310.044386423,59984,0.16315517221857,0.0643361238054452,0.0988190484131252,1,0,1,0,0,0,1889.1844994601763,1388.24881049089,NA,NA,1039,2537,896,4472,484,5,5,4656,1935
10463,1,2016,266050.2622,25817,60763.7206266319,60174,0.156112290373799,0.0659797361847531,0.0901325541890459,1,0,1,0,0,0,1988.4217832098052,1430.3703761087656,NA,NA,1027,3050,876,4953,648,10,3,5165,2009
10463,1,2017,281697.472391667,26246,63840.9871299871,61205,0.154852717988823,0.063293018879666,0.0915596991091574,1,0,1,0,0,0,2084.4713980013717,1489.8483959460489,2,211,986,2697,970,4653,723,8,11,6399,1593
10463,1,2018,325144.235641667,25994,67227.2087067862,60115,0.184277232608298,0.0639759845137376,0.12030124809456,1,0,1,0,0,0,2141.707899331959,1516.419635300454,0,205,1014,2511,867,4392,739,3,6,7117,1368
10463,1,2019,319332.435125,25959,68402.4532650448,59912,0.14398973464582,0.063276794122612,0.0807129405232079,1,0,1,0,0,0,2178.974435039953,1572.1773180785085,0,193,1375,2844,1649,5868,653,7,2,8284,1611
10463,1,2020,328088.572183333,26005,67871.6926952141,59674,0.121635920278663,0.0597379751420162,0.0618979451366466,1,0,1,0,0,0,2246.012824092021,1658.4740626802538,0,33,734,1727,1149,3610,540,5,2,13354,1074
10463,1,2021,348846.303441667,26476,NA,61670,0.074363739587973,NA,NA,1,NA,NA,NA,NA,NA,2266.5825019146628,1751.7762501888503,0,1,1634,3274,1989,6897,612,11,5,12805,1252
